Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
CD2_BENIGN_COLON_NOS,212,0.576 [0.402-0.75],2.097e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_OTHDISDIG,25,0.298 [0.273-0.32],7.390e-110,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.271 [0.262-0.28],1.000e-315,***,Cystitis,Genitourinary
J10_ACUTEUPPERINFEC,241,0.267 [0.235-0.30],9.288e-56,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
KRA_PSY_ANYMENTAL,2504,0.224 [0.215-0.23],1.000e-315,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.217 [0.207-0.23],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_INFLUPNEU,534,0.183 [0.163-0.20],1.662e-63,***,Influenza and pneumonia,Respiratory
N14_URINOTH,1485,0.170 [0.160-0.18],2.878e-234,***,Other diseases of urinary system,Genitourinary
J10_UPPERINFEC,1002,0.165 [0.149-0.18],8.235e-86,***,Acute upper respiratory infections,Respiratory
CD2_BENIGN_COLORECANI,1443,0.161 [0.114-0.21],8.481e-06,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
G6_PARKINSON,2693,0.130 [0.129-0.13],1.000e-315,***,Parkinson's disease,Nervous
AB1_OTHER_BACTERIAL,478,0.123 [0.104-0.14],9.327e-30,***,Other bacterial diseases,Infectious and parasitic
N14_PROSTHYPERPLA,3794,0.116 [0.112-0.12],1.000e-315,***,Hyperplasia of prostate,Genitourinary
AB1_BACT_INTEST_OTH,357,0.114 [0.108-0.12],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
N14_FEMALEINFERT,80,0.112 [0.098-0.13],1.671e-44,***,Female infertility,Genitourinary
H7_CHALAZION,671,0.110 [0.094-0.12],5.539e-39,***,Chalazion,Eye and adnexa
O15_PRETERM,17,0.097 [0.073-0.12],9.224e-10,***,Preterm labour and delivery,Pregnancy
H8_EXTERNAL,828,0.088 [0.082-0.09],1.362e-184,***,Diseases of external ear,Ear and mastoid
