Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.302 [0.278-0.33],6.792e-128,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.276 [0.266-0.29],1.000e-315,***,Cystitis,Genitourinary
E4_HYPERLIPMIX,365,0.271 [0.238-0.30],7.317e-53,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_URINOTH,1485,0.160 [0.147-0.17],8.489e-136,***,Other diseases of urinary system,Genitourinary
J10_BRONCH,3,0.119 [0.081-0.16],1.969e-04,***,"Bronchitis, not specified as acute or chronic",Respiratory
FALLS,542,0.114 [0.084-0.14],5.052e-08,***,Falls/tendency to fall,Nervous
N14_MENSIRREG,59,0.112 [0.096-0.13],8.115e-37,***,Irregular menses,Genitourinary
K11_ORAL,489,0.103 [0.081-0.12],2.985e-14,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
N14_MALEGEN,1375,0.102 [0.096-0.11],3.220e-231,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.100 [0.089-0.11],1.285e-61,***,Any mental disorder,Mental and behavioural
J10_PLEURA,140,0.093 [0.079-0.11],3.156e-30,***,Other diseases of pleura,Respiratory
N14_ABNORMALBLEED,19,0.086 [0.062-0.11],3.846e-07,***,Other abnormal uterine and vaginal bleeding,Genitourinary
K11_FISTULA,485,0.074 [0.070-0.08],5.180e-264,***,Colonic or urogenital fistula,Digestive
N14_OVARYCYST,986,0.067 [0.062-0.07],1.823e-155,***,Ovarian cyst,Genitourinary
F5_DELIRIUM,173,0.067 [0.049-0.08],2.800e-08,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
N14_MENORRHAGIA,717,0.066 [0.055-0.08],1.868e-23,***,Menorrhagia,Genitourinary
E4_PCOS_CONCORTIUM,205,0.066 [0.051-0.08],1.658e-12,***,"Polycystic ovarian syndrome, consortium definition",Endocrine and metabolic
M13_ENTESOPATHYOTH,48,0.064 [0.046-0.08],1.625e-06,***,Other enthesopathies,Musculoskeletal
M13_HAMMERTOE,331,0.060 [0.051-0.07],1.045e-36,***,Other hammer toe(s) (acquired),Musculoskeletal
H7_PTOSIS,64,0.058 [0.050-0.07],4.130e-39,***,Ptosis of eyelid,Eye and adnexa
N14_PROSTHYPERPLA,3795,0.056 [0.054-0.06],1.000e-315,***,Hyperplasia of prostate,Genitourinary
K11_GASTRODUOULC,227,0.056 [0.045-0.07],4.770e-18,***,Gastroduodenal ulcer,Digestive
C_DIFFICILE_ENTEROCOLITIS,2693,0.054 [0.051-0.06],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
J10_SEPTDEV,498,0.054 [0.046-0.06],2.440e-40,***,Deviated nasal septum,Respiratory
K11_INTESTOTH,398,0.051 [0.038-0.06],4.182e-09,***,Other diseases of intestines,Digestive
F5_ANXIETY,71,0.050 [0.031-0.07],0.027,*,Other anxiety disorders,Mental and behavioural
I9_HEARTFAIL,682,0.049 [0.042-0.06],2.767e-41,***,"Heart failure, strict",Circulatory
H7_CHALAZION,671,0.049 [0.044-0.05],1.056e-84,***,Chalazion,Eye and adnexa
F5_DEPRESSIO,2165,0.046 [0.041-0.05],7.914e-71,***,Depression,Mental and behavioural
CD2_BENIGN_LIPOMATOUS,198,0.045 [0.032-0.06],7.615e-06,***,Benign lipomatous neoplasm,Neoplasms
N14_OTHNONINFUTER,645,0.044 [0.041-0.05],1.739e-110,***,"Other noninflammatory disorders of uterus, except cervix",Genitourinary
N14_FEMALEINFERT,80,0.044 [0.029-0.06],9.164e-04,***,Female infertility,Genitourinary
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.044 [0.039-0.05],5.075e-79,***,Melanocytic naevi of trunk,Neoplasms
J10_PNEUMOTHORAX,46,0.043 [0.033-0.05],1.265e-10,***,Pneumothorax,Respiratory
CD2_BENIGN_MELANOCYTIC,521,0.041 [0.032-0.05],5.169e-13,***,Melanocytic naevi,Neoplasms
AB1_BACT_INTEST_OTH,357,0.041 [0.034-0.05],6.984e-28,***,Other bacterial intestinal infections,Infectious and parasitic
J10_PLEURPLAGUE,310,0.041 [0.038-0.04],1.056e-173,***,Pleural plaque,Respiratory
