Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.483 [0.459-0.51],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.311 [0.289-0.33],3.772e-156,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.251 [0.217-0.29],1.913e-42,***,Mixed hyperlipidaemia,Endocrine and metabolic
K11_OTHDISDIG,25,0.244 [0.220-0.27],6.408e-84,***,Other diseases of the digestive system,Digestive
F5_DEMINOTH,8,0.210 [0.175-0.24],4.541e-27,***,Dementia in other diseases classified elsewhere,Mental and behavioural
G6_DEGENOTH,14,0.203 [0.179-0.23],3.871e-53,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.186 [0.157-0.22],2.490e-30,***,Memory loss,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.161 [0.148-0.17],8.230e-125,***,Any mental disorder,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.145 [0.139-0.15],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
N14_MALEGEN,1376,0.133 [0.125-0.14],6.402e-234,***,Diseases of male genital organs,Genitourinary
VD_U,43,0.128 [0.111-0.15],6.546e-43,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.116 [0.081-0.15],3.988e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.113 [0.095-0.13],1.816e-28,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.111 [0.107-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
E4_HYPERLIPNAS,1251,0.103 [0.076-0.13],1.319e-08,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
K11_FISTULA,485,0.096 [0.092-0.10],1.000e-315,***,Colonic or urogenital fistula,Digestive
E4_METABOLIA,4834,0.096 [0.075-0.12],9.258e-14,***,Metabolic disorders,Endocrine and metabolic
F5_VASCDEM,107,0.091 [0.066-0.12],2.963e-07,***,Vascular dementia,Mental and behavioural
I9_POSTAMI,149,0.090 [0.070-0.11],7.717e-13,***,Status post-ami,Circulatory
E4_LIPOPROT,7076,0.089 [0.074-0.10],2.230e-26,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
M13_ENTESOPATHYOTH,48,0.080 [0.062-0.10],4.730e-12,***,Other enthesopathies,Musculoskeletal
J10_PLEURA,140,0.074 [0.061-0.09],4.139e-23,***,Other diseases of pleura,Respiratory
H7_CHALAZION,671,0.073 [0.069-0.08],2.004e-264,***,Chalazion,Eye and adnexa
M13_SOFTTISSUEOTH,600,0.073 [0.049-0.10],7.549e-04,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
N14_PROSTHYPERPLA,3796,0.071 [0.068-0.07],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_ANXIETY,71,0.070 [0.052-0.09],1.953e-08,***,Other anxiety disorders,Mental and behavioural
M13_HAMMERTOE,331,0.070 [0.056-0.08],2.233e-17,***,Other hammer toe(s) (acquired),Musculoskeletal
