Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.699 [0.672-0.73],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.494 [0.468-0.52],1.000e-315,***,Other diseases of urinary system,Genitourinary
K11_OTHDISDIG,25,0.473 [0.441-0.51],6.748e-181,***,Other diseases of the digestive system,Digestive
KRA_PSY_ANYMENTAL,2504,0.384 [0.366-0.40],1.000e-315,***,Any mental disorder,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.356 [0.300-0.41],3.215e-30,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_MALEGEN,1375,0.343 [0.327-0.36],1.000e-315,***,Diseases of male genital organs,Genitourinary
AB1_BACT_INTEST_OTH,357,0.286 [0.281-0.29],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
J10_INFLUPNEU,534,0.280 [0.256-0.30],6.386e-106,***,Influenza and pneumonia,Respiratory
MEMLOSS,48,0.262 [0.203-0.32],2.672e-13,***,Memory loss,Mental and behavioural
J10_UPPERINFEC,1002,0.254 [0.225-0.28],1.377e-60,***,Acute upper respiratory infections,Respiratory
E4_HYPERLIPNAS,1251,0.249 [0.222-0.28],1.904e-66,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
G6_DEGENOTH,14,0.246 [0.167-0.33],2.645e-04,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_LIPOPROTNAS,242,0.208 [0.157-0.26],5.244e-10,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_FH,518,0.200 [0.168-0.23],2.867e-28,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_PROSTHYPERPLA,3794,0.189 [0.181-0.20],1.000e-315,***,Hyperplasia of prostate,Genitourinary
AB1_OTHER_BACTERIAL,478,0.181 [0.144-0.22],3.012e-16,***,Other bacterial diseases,Infectious and parasitic
I9_POSTAMI,149,0.181 [0.144-0.22],6.365e-17,***,Status post-ami,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.171 [0.167-0.17],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
VD_U,43,0.166 [0.132-0.20],2.770e-16,***,Vascular dementia (undefined),Mental and behavioural
F5_DEPRESSIO,2165,0.163 [0.151-0.18],1.849e-153,***,Depression,Mental and behavioural
E4_LIPOPROT,7076,0.159 [0.143-0.17],2.420e-84,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
E4_METABOLIA,4834,0.157 [0.135-0.18],5.330e-42,***,Metabolic disorders,Endocrine and metabolic
H7_CHALAZION,671,0.154 [0.147-0.16],1.000e-315,***,Chalazion,Eye and adnexa
F5_MENTORG,85,0.152 [0.104-0.20],1.069e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
