Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.624 [0.600-0.65],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.492 [0.426-0.56],3.132e-42,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.436 [0.401-0.47],5.522e-130,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.436 [0.307-0.56],8.844e-06,***,Memory loss,Mental and behavioural
N14_CYSTITIS,693,0.425 [0.393-0.46],5.745e-149,***,Cystitis,Genitourinary
E4_FH,518,0.354 [0.315-0.39],9.930e-66,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.316 [0.292-0.34],1.300e-139,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.309 [0.246-0.37],1.063e-16,***,Status post-ami,Circulatory
N14_URINOTH,1485,0.305 [0.282-0.33],8.176e-141,***,Other diseases of urinary system,Genitourinary
VD_U,43,0.254 [0.182-0.33],1.129e-06,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.253 [0.178-0.33],8.795e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_LIPOPROT,7076,0.219 [0.203-0.24],3.233e-151,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_DELIRIUM,173,0.212 [0.159-0.26],6.787e-10,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.209 [0.204-0.21],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_VASCDEM,107,0.197 [0.142-0.25],6.293e-07,***,Vascular dementia,Mental and behavioural
I9_UAP,1483,0.134 [0.114-0.16],1.771e-31,***,Unstable angina pectoris,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.126 [0.122-0.13],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
KRA_PSY_ANYMENTAL,2504,0.125 [0.106-0.14],9.971e-33,***,Any mental disorder,Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.123 [0.080-0.17],0.004,**,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_OESSTODUO,43,0.117 [0.082-0.15],1.554e-05,***,"Diseases of oesophagus, stomach and duodenum",Digestive
K11_HAEMORR,329,0.114 [0.090-0.14],7.913e-16,***,Haemorrhoids and perianal venous thrombosis,Digestive
AD_AM,451,0.108 [0.088-0.13],1.072e-20,***,Alzheimer disease (Atypical or mixed),Nervous
J10_ACUTEUPPERINFEC,241,0.105 [0.075-0.14],4.937e-06,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
NEURODEGOTH,4178,0.095 [0.088-0.10],1.290e-139,***,Other degenerative diseases of the nervous system,Nervous
F5_DEMENTIA,3309,0.094 [0.085-0.10],8.313e-77,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.090 [0.079-0.10],2.258e-59,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.088 [0.081-0.10],2.307e-107,***,Unspecific neurodegenerative disorder,Nervous
J10_INFLUPNEU,534,0.084 [0.071-0.10],4.408e-32,***,Influenza and pneumonia,Respiratory
AUD,259,0.081 [0.071-0.09],1.034e-59,***,"Alcohol use disorder, ICD-based",Mental and behavioural
N14_CHRONEPHROPATH,18,0.077 [0.066-0.09],2.014e-40,***,Chronic nephritic syndrome,Genitourinary
G6_ALZHEIMER,2982,0.076 [0.067-0.08],5.872e-66,***,Alzheimer disease,Nervous
F5_ALZHDEMENT,2076,0.068 [0.059-0.08],7.755e-44,***,Dementia in Alzheimer disease,Mental and behavioural
E4_ENDOGLAND,62,0.065 [0.047-0.08],4.776e-07,***,Disorders of other endocrine glands,Endocrine and metabolic
CD2_BENIGN_COLORECANI,1443,0.063 [0.051-0.08],3.137e-18,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
M13_HALLUXVALGUS,3980,0.060 [0.055-0.06],4.479e-143,***,Hallux valgus (acquired),Musculoskeletal
N14_FEMALEINFERT,80,0.057 [0.042-0.07],5.476e-09,***,Female infertility,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.055 [0.044-0.07],1.961e-17,***,Migraine with aura,Nervous
I9_IHD,7725,0.054 [0.044-0.06],1.682e-19,***,"Ischaemic heart disease, wide definition",Circulatory
I9_CHD,6392,0.052 [0.042-0.06],1.241e-19,***,Major coronary heart disease event,Circulatory
H7_CHALAZION,671,0.051 [0.047-0.05],7.133e-121,***,Chalazion,Eye and adnexa
I9_ANGINA,5810,0.050 [0.040-0.06],5.084e-18,***,Angina pectoris,Circulatory
CD2_BENIGN_THYROID,151,0.049 [0.047-0.05],5.539e-282,***,Benign neoplasm of thyroid gland,Neoplasms
FALLS,542,0.049 [0.034-0.06],5.896e-05,***,Falls/tendency to fall,Nervous
N14_MALEGEN,1375,0.049 [0.042-0.05],2.901e-46,***,Diseases of male genital organs,Genitourinary
I9_CORATHER,8695,0.048 [0.040-0.06],1.188e-26,***,Coronary atherosclerosis,Circulatory
J10_PLEURPLAGUE,310,0.044 [0.041-0.05],7.956e-202,***,Pleural plaque,Respiratory
K11_FISTULA,485,0.040 [0.036-0.04],3.469e-64,***,Colonic or urogenital fistula,Digestive
K11_INTESTOTH,398,0.038 [0.025-0.05],0.002,**,Other diseases of intestines,Digestive
J10_SEPTDEV,498,0.036 [0.029-0.04],7.102e-17,***,Deviated nasal septum,Respiratory
CD2_BENIGN_OTHERDIGESTIVE,74,0.036 [0.026-0.05],5.429e-06,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
L12_ROSACEANAS,82,0.035 [0.029-0.04],1.793e-20,***,Other and unspecified rosacea,Skin
F5_ALCOHOL_DEPENDENCE,95,0.035 [0.023-0.05],0.004,**,Alcohol dependence,Mental and behavioural
N14_FIOTHNAS,100,0.033 [0.021-0.04],0.006,**,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
N14_PHIMOSIS,4306,0.033 [0.031-0.03],1.470e-219,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
M13_HAMMERTOE,331,0.033 [0.021-0.04],0.009,**,Other hammer toe(s) (acquired),Musculoskeletal
I9_HEARTFAIL,682,0.032 [0.024-0.04],1.298e-10,***,"Heart failure, strict",Circulatory
M13_HALLUXRIGIDUS,40,0.032 [0.020-0.04],0.024,*,Hallux rigidus,Musculoskeletal
K11_ORAL_LICHEN_PLANUS,6,0.032 [0.021-0.04],0.003,**,Oral lichen planus,Digestive
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.031 [0.027-0.04],7.567e-39,***,Melanocytic naevi of trunk,Neoplasms
CD2_FOLLICULAR_LYMPHOMA,5808,0.031 [0.030-0.03],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
K11_CHRONPANC,105,0.031 [0.021-0.04],1.243e-04,***,Chronic pancreatitis,Digestive
K11_OTHANRECT,204,0.031 [0.021-0.04],2.092e-05,***,Other diseases of anus and rectum,Digestive
M13_POLYARTHRITIS,1672,0.030 [0.027-0.03],6.103e-114,***,"Polyarthritis, unspecified",Musculoskeletal
CD2_BENIGN_OVARY,144,0.030 [0.021-0.04],3.819e-06,***,Benign neoplasm of ovary,Neoplasms
K11_GULC,244,0.030 [0.023-0.04],9.420e-16,***,Gastric ulcer,Digestive
O15_PREECLAMPS,162,0.029 [0.019-0.04],0.010,**,Pre-eclampsia,Pregnancy
CD2_INSITU_BLADDER,34,0.028 [0.022-0.03],2.094e-16,***,"Carcinoma in situ, bladder",Neoplasms
K11_HERNIA,6152,0.028 [0.025-0.03],2.598e-81,***,Hernia,Digestive
K11_DISORD_TEETH,111,0.028 [0.019-0.04],1.020e-04,***,Other disorders of teeth and supporting structures,Digestive
N14_PROSTHYPERPLA,3795,0.027 [0.025-0.03],6.861e-82,***,Hyperplasia of prostate,Genitourinary
E4_HYPERPIT,147,0.027 [0.023-0.03],1.425e-30,***,Hyperfunction of pituitary gland,Endocrine and metabolic
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.027 [0.021-0.03],6.132e-13,***,Non-follicular lymphoma,Neoplasms
F5_DEPRESSIO,2165,0.025 [0.019-0.03],3.490e-10,***,Depression,Mental and behavioural
N14_OTHPENIS,232,0.024 [0.019-0.03],7.365e-15,***,Other disorders of penis,Genitourinary
O15_PRE_OR_ECLAMPSIA,259,0.024 [0.016-0.03],6.840e-04,***,Pre-eclampsia or eclampsia,Pregnancy
COPD_EARLY,512,0.023 [0.020-0.03],3.473e-55,***,Early onset COPD,Respiratory
J10_CHRONTONSADEN,5827,0.023 [0.018-0.03],3.389e-13,***,Chronic diseases of tonsils and adenoids,Respiratory
H7_STENOLACRI,62,0.021 [0.014-0.03],4.526e-04,***,Stenosis and insufficiency of lacrimal passages,Eye and adnexa
H7_OPTNERVE,2671,0.021 [0.016-0.03],4.055e-15,***,Disorders of optic nerve and visual pathways,Eye and adnexa
K11_DIAHER,628,0.021 [0.016-0.03],1.961e-14,***,Diaphragmatic hernia,Digestive
I9_AVBLOCK,403,0.020 [0.015-0.03],1.892e-06,***,AV-block,Circulatory
G6_OTHDEMYEL,3560,0.019 [0.018-0.02],4.627e-131,***,Other demyelinating diseases of the central nervous system,Nervous
J10_EMPHYSEMA,365,0.019 [0.016-0.02],1.193e-46,***,Emphysema,Respiratory
L12_LICHENSIMPLEX,206,0.019 [0.016-0.02],2.078e-30,***,Lichen simplex chronicus,Skin
C3_ANUS_ANALCANAL,76,0.019 [0.015-0.02],4.210e-16,***,Malignant neoplasm of anus and anal canal,Neoplasms
CD2_BENIGN_MELANOCYTIC,521,0.019 [0.015-0.02],1.403e-15,***,Melanocytic naevi,Neoplasms
C3_BRONCHUS_LUNG,573,0.018 [0.015-0.02],2.996e-17,***,Malignant neoplasm of bronchus and lung,Neoplasms
H7_GLAUCNAS,69,0.018 [0.012-0.02],1.523e-04,***,Other and unspecified glaucoma,Eye and adnexa
C3_LUNG_NONSMALL,527,0.017 [0.014-0.02],4.849e-19,***,Non-small cell lung cancer,Neoplasms
F5_PTSD,319,0.017 [0.013-0.02],1.008e-10,***,Post-traumatic stress disorder,Mental and behavioural
O15_LABOUR_UMBILICAL,119,0.017 [0.014-0.02],5.758e-18,***,Labour and delivery complicated by umbilical cord complications,Pregnancy
K11_HERING,7336,0.017 [0.014-0.02],9.622e-38,***,Inguinal hernia,Digestive
M13_POLYMYALGIA,4532,0.017 [0.014-0.02],4.958e-37,***,Polymyalgia rheumatica,Musculoskeletal
G6_MYONEU,229,0.016 [0.013-0.02],1.251e-14,***,Diseases of the myoneural junction and muscle,Nervous
C3_OTHER_SKIN,9911,0.016 [0.013-0.02],1.474e-32,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
C3_THYROID_GLAND,1116,0.015 [0.014-0.02],2.637e-54,***,Malignant neoplasm of thyroid gland,Neoplasms
L12_PAPULOSQUAMOUS,16405,0.015 [0.013-0.02],9.693e-82,***,Papulosquamous disorders,Skin
L12_LICHSIMPANDPRURIGO,167,0.014 [0.010-0.02],7.526e-09,***,Lichen simplex chronicus and prurigo,Skin
C3_BASAL_CELL_CARCINOMA,10907,0.013 [0.011-0.02],1.766e-30,***,Basal cell carcinoma,Neoplasms
M13_CRYSTALARTH,168,0.013 [0.011-0.02],1.784e-22,***,Other crystal arthropathies,Musculoskeletal
H8_EXTERNAL,828,0.013 [0.008-0.02],0.034,*,Diseases of external ear,Ear and mastoid
AMN2,162,0.013 [0.009-0.02],6.979e-04,***,Transient global amnesia,Nervous
M13_FOREIGNBODY,77,0.013 [0.009-0.02],6.485e-04,***,Residual foreign body in soft tissue,Musculoskeletal
CD2_BENIGN_ADRENAL,332,0.012 [0.009-0.01],6.275e-14,***,Benign neoplasm: Adrenal gland,Neoplasms
E4_LACTONAS,2420,0.011 [0.011-0.01],8.083e-163,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
M13_PYOGARTH,525,0.011 [0.007-0.01],0.009,**,Pyogenic arthritis,Musculoskeletal
H8_HL_MIX_NAS,509,0.011 [0.007-0.01],0.004,**,Mixed conductive and sensorineural hearing loss,Ear and mastoid
M13_SYSTSLCE,1075,0.010 [0.008-0.01],3.443e-10,***,Systemic sclerosis,Musculoskeletal
H7_IRIDONAS,4666,0.010 [0.009-0.01],1.423e-59,***,Other and unspecified iridocyclitis,Eye and adnexa
L12_PSORI_NAS,8866,0.008 [0.007-0.01],1.272e-71,***,Other and unspecified psoriasis,Skin
GOUT_IDIO,1453,0.008 [0.006-0.01],1.790e-19,***,Idiopathic gout,Musculoskeletal
CD2_BENIGN_MENINGES,586,0.008 [0.005-0.01],0.040,*,Benign neoplasm of meninges,Neoplasms
O15_MATERN_HYPERT_UNS,90,0.008 [0.005-0.01],1.068e-05,***,Unspecified maternal hypertension,Pregnancy
M13_GOUT,3183,0.008 [0.006-0.01],7.550e-09,***,Gout,Musculoskeletal
L12_PSORI_VULG,15019,0.006 [0.005-0.01],7.643e-32,***,Psoriasis vulgaris,Skin
CD2_BENIGN_LEIOMYOMA_UTERI,9079,0.006 [0.004-0.01],7.318e-07,***,Leiomyoma of uterus,Neoplasms
M13_PSORIARTH,11111,0.006 [0.005-0.01],1.322e-22,***,Psoriatic arthropathies,Musculoskeletal
G6_RLS,898,0.005 [0.004-0.01],2.416e-04,***,Restless leg syndrome,Nervous
L12_PSORIASIS,18203,0.005 [0.004-0.01],2.119e-19,***,Psoriasis,Skin
N14_ENDOMETRIOSIS_OVARY,2678,0.004 [0.002-0.01],0.006,**,Endometriosis of ovary,Genitourinary
G6_MS,12132,0.002 [0.002-0.00],0.013,*,MS-disease / Multiple Sclerosis,Nervous
D3_HEREDOTHCLOFACTORS,1113,0.002 [0.001-0.00],5.179e-04,***,Hereditary deficiency of other clotting factors,Blood and immune
I9_CARDMYOHYP,293,-0.002 [-0.003--0.00],3.545e-05,***,"Cardiomyopathy, Hypertrophic obstructive",Circulatory
I9_HYPERTROCARDMYOP,483,-0.003 [-0.003--0.00],5.587e-12,***,Hypertrophic cardiomyopathy,Circulatory
