Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.573 [0.549-0.60],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.526 [0.490-0.56],7.382e-181,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.454 [0.383-0.52],6.900e-31,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.449 [0.335-0.56],4.082e-09,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.422 [0.386-0.46],6.401e-110,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.347 [0.307-0.39],9.667e-58,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.329 [0.303-0.35],3.948e-136,***,Metabolic disorders,Endocrine and metabolic
N14_URINOTH,1485,0.322 [0.292-0.35],1.650e-94,***,Other diseases of urinary system,Genitourinary
I9_POSTAMI,149,0.311 [0.249-0.37],1.431e-17,***,Status post-ami,Circulatory
VD_U,43,0.271 [0.206-0.34],9.046e-11,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.266 [0.191-0.34],9.761e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.235 [0.230-0.24],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.229 [0.178-0.28],2.143e-13,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.228 [0.211-0.25],1.770e-147,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_VASCDEM,107,0.207 [0.152-0.26],4.374e-08,***,Vascular dementia,Mental and behavioural
N14_GENITOUROTH,1,0.196 [0.123-0.27],0.039,*,Other disorders of the genitourinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.153 [0.133-0.17],1.629e-47,***,Any mental disorder,Mental and behavioural
