Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.588 [0.565-0.61],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.500 [0.437-0.56],1.413e-49,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.435 [0.402-0.47],1.802e-140,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_CYSTITIS,693,0.403 [0.374-0.43],3.053e-163,***,Cystitis,Genitourinary
MEMLOSS,48,0.391 [0.269-0.51],1.016e-04,***,Memory loss,Mental and behavioural
E4_FH,518,0.356 [0.319-0.39],6.613e-74,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.323 [0.299-0.35],1.208e-156,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.316 [0.253-0.38],1.131e-17,***,Status post-ami,Circulatory
N14_URINOTH,1485,0.269 [0.247-0.29],5.910e-121,***,Other diseases of urinary system,Genitourinary
VD_U,43,0.226 [0.158-0.29],1.609e-05,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.225 [0.209-0.24],6.645e-165,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.222 [0.151-0.29],2.185e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.211 [0.206-0.22],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.186 [0.136-0.24],7.606e-08,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.171 [0.118-0.22],5.207e-05,***,Vascular dementia,Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.166 [0.114-0.22],9.070e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
I9_UAP,1483,0.139 [0.118-0.16],1.416e-34,***,Unstable angina pectoris,Circulatory
KRA_PSY_ANYMENTAL,2504,0.136 [0.119-0.15],8.519e-47,***,Any mental disorder,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.120 [0.117-0.12],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
AUD,259,0.098 [0.086-0.11],3.049e-59,***,"Alcohol use disorder, ICD-based",Mental and behavioural
AD_AM,451,0.095 [0.076-0.11],2.166e-17,***,Alzheimer disease (Atypical or mixed),Nervous
J10_ACUTEUPPERINFEC,241,0.094 [0.065-0.12],2.665e-05,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
K11_HAEMORR,329,0.093 [0.071-0.12],2.867e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
F5_DEMENTIA,3309,0.086 [0.077-0.10],3.089e-72,***,Dementia,Mental and behavioural
J10_INFLUPNEU,534,0.085 [0.072-0.10],1.260e-28,***,Influenza and pneumonia,Respiratory
N14_CHRONEPHROPATH,18,0.085 [0.075-0.10],9.446e-56,***,Chronic nephritic syndrome,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.084 [0.073-0.09],5.593e-46,***,Migraine with aura,Nervous
KRA_PSY_DEMENTIA,2863,0.081 [0.072-0.09],1.065e-54,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.081 [0.074-0.09],2.071e-101,***,Unspecific neurodegenerative disorder,Nervous
NEURODEGOTH,4178,0.077 [0.070-0.08],3.466e-104,***,Other degenerative diseases of the nervous system,Nervous
CD2_BENIGN_COLORECANI,1443,0.076 [0.062-0.09],1.090e-18,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
G6_ALZHEIMER,2982,0.069 [0.061-0.08],1.523e-61,***,Alzheimer disease,Nervous
E4_ENDOGLAND,62,0.068 [0.050-0.08],5.117e-09,***,Disorders of other endocrine glands,Endocrine and metabolic
N14_MALEGEN,1375,0.061 [0.055-0.07],1.377e-75,***,Diseases of male genital organs,Genitourinary
