Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.616 [0.560-0.67],1.496e-98,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
J10_UPPERINFEC,1002,0.481 [0.455-0.51],1.304e-298,***,Acute upper respiratory infections,Respiratory
AB1_OTHER_BACTERIAL,478,0.480 [0.447-0.51],2.489e-172,***,Other bacterial diseases,Infectious and parasitic
J10_INFLUPNEU,534,0.461 [0.422-0.50],2.288e-115,***,Influenza and pneumonia,Respiratory
N14_MALEGEN,1375,0.297 [0.283-0.31],1.000e-315,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.286 [0.269-0.30],1.187e-233,***,Any mental disorder,Mental and behavioural
H8_EXTERNAL,828,0.257 [0.248-0.27],1.000e-315,***,Diseases of external ear,Ear and mastoid
O15_DELIV_CAESAR,82,0.255 [0.241-0.27],1.206e-282,***,Single delivery by caesarean section,Pregnancy
N14_URINOTH,1485,0.239 [0.226-0.25],2.974e-291,***,Other diseases of urinary system,Genitourinary
O15_MATERN_CARE_OTHER,240,0.237 [0.224-0.25],7.623e-268,***,Maternal care for other known or suspected fetal problems,Pregnancy
O15_MATERN_CARE_PELVIC_ABNORM,86,0.230 [0.211-0.25],2.538e-120,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
J10_UPPERDIS,4085,0.223 [0.210-0.24],7.856e-231,***,Other diseases of upper respiratory tract,Respiratory
M13_OSTEOCHONDRO,166,0.220 [0.180-0.26],4.855e-21,***,Osteopathies and chondropathies,Musculoskeletal
N14_URETHRAOTH,610,0.203 [0.191-0.22],2.287e-237,***,Other disorders of urethra and urinary system,Genitourinary
N14_CYSTITIS,693,0.202 [0.184-0.22],1.168e-102,***,Cystitis,Genitourinary
L12_INFECT_SKIN,518,0.180 [0.155-0.21],6.044e-39,***,Infections of the skin and subcutaneous tissue,Skin
H7_VITRBODYGLOBE,276,0.177 [0.156-0.20],3.228e-54,***,Disorders of vitreous body,Eye and adnexa
