Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.629 [0.606-0.65],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.516 [0.450-0.58],5.140e-48,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.451 [0.416-0.49],1.286e-139,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.417 [0.290-0.54],2.681e-05,***,Memory loss,Mental and behavioural
N14_CYSTITIS,693,0.407 [0.374-0.44],1.799e-126,***,Cystitis,Genitourinary
E4_FH,518,0.371 [0.333-0.41],7.467e-74,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.355 [0.331-0.38],4.615e-184,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.329 [0.264-0.39],8.673e-18,***,Status post-ami,Circulatory
VD_U,43,0.243 [0.173-0.31],3.101e-06,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.238 [0.163-0.31],1.279e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_LIPOPROT,7076,0.234 [0.219-0.25],1.641e-178,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
N14_URINOTH,1485,0.232 [0.206-0.26],1.756e-61,***,Other diseases of urinary system,Genitourinary
AB1_BACT_INTEST_OTH,357,0.202 [0.197-0.21],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.201 [0.148-0.25],1.363e-08,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.183 [0.127-0.24],3.099e-05,***,Vascular dementia,Mental and behavioural
I9_UAP,1483,0.146 [0.124-0.17],6.877e-36,***,Unstable angina pectoris,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.120 [0.117-0.12],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
G6_MIGRAINE_WITH_AURA,143,0.112 [0.102-0.12],4.911e-93,***,Migraine with aura,Nervous
CD2_BENIGN_COLON_NOS,212,0.110 [0.072-0.15],0.002,**,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_HAEMORR,329,0.101 [0.077-0.12],1.980e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
AUD,259,0.101 [0.091-0.11],5.863e-78,***,"Alcohol use disorder, ICD-based",Mental and behavioural
AD_AM,451,0.100 [0.080-0.12],3.098e-17,***,Alzheimer disease (Atypical or mixed),Nervous
K11_OESSTODUO,43,0.097 [0.063-0.13],0.006,**,"Diseases of oesophagus, stomach and duodenum",Digestive
KRA_PSY_ANYMENTAL,2504,0.088 [0.069-0.11],1.537e-14,***,Any mental disorder,Mental and behavioural
F5_DEMENTIA,3309,0.087 [0.078-0.10],1.055e-66,***,Dementia,Mental and behavioural
N14_CHRONEPHROPATH,18,0.083 [0.072-0.09],2.184e-50,***,Chronic nephritic syndrome,Genitourinary
KRA_PSY_DEMENTIA,2863,0.082 [0.072-0.09],5.510e-50,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.081 [0.074-0.09],2.636e-93,***,Unspecific neurodegenerative disorder,Nervous
I9_IHD,7725,0.080 [0.070-0.09],1.260e-46,***,"Ischaemic heart disease, wide definition",Circulatory
NEURODEGOTH,4178,0.074 [0.067-0.08],8.692e-88,***,Other degenerative diseases of the nervous system,Nervous
G6_ALZHEIMER,2982,0.069 [0.061-0.08],4.898e-56,***,Alzheimer disease,Nervous
I9_CHD,6392,0.068 [0.058-0.08],6.823e-36,***,Major coronary heart disease event,Circulatory
I9_ANGINA,5810,0.065 [0.055-0.07],1.396e-32,***,Angina pectoris,Circulatory
N14_FEMALEINFERT,80,0.063 [0.049-0.08],1.111e-12,***,Female infertility,Genitourinary
I9_CORATHER,8695,0.062 [0.054-0.07],2.784e-47,***,Coronary atherosclerosis,Circulatory
M13_RADICULOPATHY,15,0.062 [0.042-0.08],7.756e-04,***,Radiculopathy,Musculoskeletal
F5_ALZHDEMENT,2076,0.062 [0.053-0.07],4.155e-36,***,Dementia in Alzheimer disease,Mental and behavioural
CD2_BENIGN_COLORECANI,1443,0.058 [0.047-0.07],9.727e-20,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
M13_HALLUXVALGUS,3980,0.055 [0.051-0.06],8.582e-140,***,Hallux valgus (acquired),Musculoskeletal
K11_INTESTOTH,398,0.054 [0.039-0.07],1.371e-07,***,Other diseases of intestines,Digestive
E4_ENDOGLAND,62,0.053 [0.036-0.07],8.043e-04,***,Disorders of other endocrine glands,Endocrine and metabolic
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.052 [0.046-0.06],2.830e-71,***,Non-follicular lymphoma,Neoplasms
FALLS,542,0.051 [0.037-0.07],1.438e-06,***,Falls/tendency to fall,Nervous
F5_ALCOHOL_DEPENDENCE,95,0.048 [0.033-0.06],1.395e-04,***,Alcohol dependence,Mental and behavioural
CD2_BENIGN_THYROID,151,0.045 [0.042-0.05],1.331e-244,***,Benign neoplasm of thyroid gland,Neoplasms
K11_FISTULA,485,0.040 [0.036-0.05],5.994e-62,***,Colonic or urogenital fistula,Digestive
H8_NONSUPPNAS,1145,0.040 [0.035-0.05],2.063e-44,***,Nonsuppurative otitis media,Ear and mastoid
K11_ORAL_LICHEN_PLANUS,6,0.037 [0.027-0.05],1.157e-06,***,Oral lichen planus,Digestive
CD2_BENIGN_OVARY,144,0.032 [0.023-0.04],8.866e-09,***,Benign neoplasm of ovary,Neoplasms
K11_GULC,244,0.032 [0.026-0.04],1.332e-19,***,Gastric ulcer,Digestive
H7_CHALAZION,671,0.031 [0.028-0.03],1.335e-64,***,Chalazion,Eye and adnexa
K11_CHRONPANC,105,0.031 [0.021-0.04],6.419e-05,***,Chronic pancreatitis,Digestive
CD2_FOLLICULAR_LYMPHOMA,5808,0.029 [0.028-0.03],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
K11_DISORD_TEETH,111,0.029 [0.020-0.04],7.258e-06,***,Other disorders of teeth and supporting structures,Digestive
I9_HEARTFAIL,682,0.028 [0.022-0.03],1.887e-11,***,"Heart failure, strict",Circulatory
J10_SEPTDEV,498,0.027 [0.020-0.03],4.293e-09,***,Deviated nasal septum,Respiratory
M13_POLYARTHRITIS,1672,0.026 [0.024-0.03],2.681e-113,***,"Polyarthritis, unspecified",Musculoskeletal
H7_STENOLACRI,62,0.026 [0.019-0.03],3.742e-08,***,Stenosis and insufficiency of lacrimal passages,Eye and adnexa
N14_FEMGENPAIN,145,0.024 [0.016-0.03],2.552e-04,***,Pain and other conditions associated with female genital organs and menstrual cycle,Genitourinary
J10_PLEURPLAGUE,310,0.023 [0.021-0.03],2.323e-57,***,Pleural plaque,Respiratory
H7_GLAUCNAS,69,0.023 [0.017-0.03],1.515e-10,***,Other and unspecified glaucoma,Eye and adnexa
M13_CRYSTALARTH,168,0.023 [0.020-0.03],8.691e-77,***,Other crystal arthropathies,Musculoskeletal
L12_ROSACEANAS,82,0.022 [0.016-0.03],3.778e-08,***,Other and unspecified rosacea,Skin
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.022 [0.018-0.03],2.401e-18,***,Melanocytic naevi of trunk,Neoplasms
CD2_INSITU_BLADDER,34,0.022 [0.016-0.03],7.646e-09,***,"Carcinoma in situ, bladder",Neoplasms
F5_PANIC,375,0.021 [0.014-0.03],0.001,**,Panic disorder,Mental and behavioural
COPD_EARLY,512,0.020 [0.018-0.02],5.625e-49,***,Early onset COPD,Respiratory
E4_GOITRENOD,331,0.020 [0.017-0.02],4.411e-34,***,Nontoxic single thyroid nodule,Endocrine and metabolic
E4_HYPERPIT,147,0.020 [0.016-0.02],2.975e-16,***,Hyperfunction of pituitary gland,Endocrine and metabolic
C3_OTHER_SKIN,9911,0.019 [0.017-0.02],8.636e-55,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
L12_LICHSIMPANDPRURIGO,167,0.019 [0.016-0.02],1.533e-21,***,Lichen simplex chronicus and prurigo,Skin
I9_AVBLOCK,403,0.019 [0.014-0.02],1.185e-08,***,AV-block,Circulatory
K11_HERNIA,6152,0.018 [0.015-0.02],4.596e-36,***,Hernia,Digestive
J10_EMPHYSEMA,365,0.016 [0.013-0.02],1.396e-36,***,Emphysema,Respiratory
C3_BRONCHUS_LUNG,573,0.016 [0.012-0.02],1.036e-14,***,Malignant neoplasm of bronchus and lung,Neoplasms
G6_MYONEU,229,0.016 [0.012-0.02],5.802e-17,***,Diseases of the myoneural junction and muscle,Nervous
I9_OTHARR,798,0.016 [0.011-0.02],1.049e-05,***,Other arrhythmias,Circulatory
N14_OTHPENIS,232,0.015 [0.011-0.02],1.645e-05,***,Other disorders of penis,Genitourinary
C3_BASAL_CELL_CARCINOMA,10907,0.015 [0.013-0.02],5.753e-45,***,Basal cell carcinoma,Neoplasms
