Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.626 [0.591-0.66],3.641e-272,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.605 [0.575-0.63],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.370 [0.337-0.40],2.549e-106,***,Other diseases of urinary system,Genitourinary
MEMLOSS,48,0.342 [0.274-0.41],1.282e-17,***,Memory loss,Mental and behavioural
G6_DEGENOTH,14,0.323 [0.229-0.42],4.152e-06,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_HYPERLIPNAS,1251,0.308 [0.275-0.34],9.378e-71,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_LIPOPROTNAS,242,0.278 [0.214-0.34],7.589e-12,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_FH,518,0.254 [0.215-0.29],4.341e-33,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.243 [0.219-0.27],7.749e-81,***,Metabolic disorders,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.243 [0.237-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
I9_POSTAMI,149,0.238 [0.192-0.28],1.550e-18,***,Status post-ami,Circulatory
VD_U,43,0.217 [0.177-0.26],3.338e-21,***,Vascular dementia (undefined),Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.217 [0.200-0.23],8.321e-136,***,Any mental disorder,Mental and behavioural
F5_MENTORG,85,0.208 [0.151-0.26],1.294e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.190 [0.155-0.22],1.251e-21,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.185 [0.168-0.20],1.347e-99,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
E4_HYPERLIPMIX,365,0.171 [0.144-0.20],5.771e-29,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_MALEGEN,1376,0.166 [0.156-0.18],3.973e-241,***,Diseases of male genital organs,Genitourinary
F5_VASCDEM,107,0.162 [0.121-0.20],1.648e-09,***,Vascular dementia,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.159 [0.155-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
K11_INTESTOTH,398,0.106 [0.089-0.12],4.056e-29,***,Other diseases of intestines,Digestive
N14_CHRONEPHROPATH,18,0.103 [0.092-0.11],8.075e-71,***,Chronic nephritic syndrome,Genitourinary
H7_CHALAZION,671,0.100 [0.095-0.10],1.000e-315,***,Chalazion,Eye and adnexa
AUD,259,0.091 [0.075-0.11],1.274e-21,***,"Alcohol use disorder, ICD-based",Mental and behavioural
I9_UAP,1483,0.090 [0.074-0.11],1.593e-21,***,Unstable angina pectoris,Circulatory
N14_PROSTHYPERPLA,3796,0.090 [0.085-0.09],1.000e-315,***,Hyperplasia of prostate,Genitourinary
K11_HAEMORR,329,0.088 [0.066-0.11],1.842e-09,***,Haemorrhoids and perianal venous thrombosis,Digestive
N14_FEMALEINFERT,80,0.086 [0.071-0.10],1.130e-23,***,Female infertility,Genitourinary
AD_AM,451,0.085 [0.071-0.10],3.007e-29,***,Alzheimer disease (Atypical or mixed),Nervous
NEURODEGOTH,4178,0.080 [0.075-0.09],2.095e-185,***,Other degenerative diseases of the nervous system,Nervous
M13_HAMMERTOE,331,0.080 [0.063-0.10],5.762e-15,***,Other hammer toe(s) (acquired),Musculoskeletal
M13_HALLUXVALGUS,3980,0.077 [0.071-0.08],1.214e-153,***,Hallux valgus (acquired),Musculoskeletal
K11_FISTULA,485,0.076 [0.072-0.08],4.404e-212,***,Colonic or urogenital fistula,Digestive
F5_DEPRESSIO,2165,0.073 [0.065-0.08],2.222e-72,***,Depression,Mental and behavioural
F5_DEMENTIA,3309,0.070 [0.064-0.08],9.662e-118,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.068 [0.062-0.07],1.805e-96,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.068 [0.063-0.07],3.530e-151,***,Unspecific neurodegenerative disorder,Nervous
M13_RADICULOPATHY,15,0.067 [0.046-0.09],3.309e-04,***,Radiculopathy,Musculoskeletal
J10_SEPTDEV,498,0.066 [0.052-0.08],6.140e-17,***,Deviated nasal septum,Respiratory
J10_PLEURA,140,0.065 [0.052-0.08],2.229e-16,***,Other diseases of pleura,Respiratory
I9_IHD,7725,0.065 [0.055-0.07],4.263e-32,***,"Ischaemic heart disease, wide definition",Circulatory
J10_PLEURPLAGUE,310,0.058 [0.055-0.06],1.000e-315,***,Pleural plaque,Respiratory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.058 [0.052-0.06],3.879e-89,***,Melanocytic naevi of trunk,Neoplasms
G6_ALZHEIMER,2982,0.055 [0.050-0.06],4.430e-100,***,Alzheimer disease,Nervous
H8_NONSUPPNAS,1145,0.055 [0.049-0.06],9.134e-83,***,Nonsuppurative otitis media,Ear and mastoid
I9_CORATHER,8695,0.054 [0.046-0.06],4.390e-35,***,Coronary atherosclerosis,Circulatory
F5_ALZHDEMENT,2076,0.054 [0.048-0.06],9.577e-78,***,Dementia in Alzheimer disease,Mental and behavioural
H7_PARASTRAB,7,0.053 [0.033-0.07],0.044,*,Paralytic strabismus,Eye and adnexa
I9_ANGINA,5810,0.051 [0.042-0.06],1.497e-22,***,Angina pectoris,Circulatory
I9_HEARTFAIL,682,0.051 [0.041-0.06],2.623e-21,***,"Heart failure, strict",Circulatory
L12_ROSACEANAS,82,0.050 [0.042-0.06],1.725e-26,***,Other and unspecified rosacea,Skin
I9_CHD,6392,0.048 [0.039-0.06],6.766e-19,***,Major coronary heart disease event,Circulatory
CD2_BENIGN_THYROID,151,0.045 [0.042-0.05],4.316e-217,***,Benign neoplasm of thyroid gland,Neoplasms
K11_DISORD_TEETH,111,0.044 [0.032-0.06],2.320e-07,***,Other disorders of teeth and supporting structures,Digestive
N14_FIOTHNAS,100,0.043 [0.031-0.05],8.271e-07,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
K11_HERNIA,6152,0.043 [0.039-0.05],2.011e-125,***,Hernia,Digestive
COPD_EARLY,512,0.042 [0.039-0.05],3.860e-132,***,Early onset COPD,Respiratory
CD2_BENIGN_MELANOCYTIC,521,0.040 [0.032-0.05],1.749e-17,***,Melanocytic naevi,Neoplasms
CD2_BENIGN_OVARY,144,0.040 [0.031-0.05],8.588e-13,***,Benign neoplasm of ovary,Neoplasms
CD2_FOLLICULAR_LYMPHOMA,5808,0.038 [0.036-0.04],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
N14_OVARYCYST,987,0.035 [0.031-0.04],2.743e-47,***,Ovarian cyst,Genitourinary
CD2_BENIGN_OTHERDIGESTIVE,74,0.035 [0.024-0.05],7.645e-05,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
J10_EMPHYSEMA,365,0.035 [0.032-0.04],2.993e-100,***,Emphysema,Respiratory
J10_CHRONTONSADEN,5827,0.034 [0.029-0.04],2.125e-36,***,Chronic diseases of tonsils and adenoids,Respiratory
N14_ORHCEPINDIDYMITIS,99,0.034 [0.024-0.04],1.440e-05,***,Orchitis and epididymitis,Genitourinary
J10_PNEUMOTHORAX,46,0.034 [0.025-0.04],3.693e-08,***,Pneumothorax,Respiratory
M13_POLYARTHRITIS,1672,0.033 [0.030-0.04],7.431e-96,***,"Polyarthritis, unspecified",Musculoskeletal
C3_BRONCHUS_LUNG,574,0.033 [0.030-0.04],8.727e-69,***,Malignant neoplasm of bronchus and lung,Neoplasms
C3_LUNG_NONSMALL,527,0.031 [0.028-0.03],4.349e-75,***,Non-small cell lung cancer,Neoplasms
CD2_BENIGN_COLORECANI,1443,0.031 [0.024-0.04],3.757e-13,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
N14_MENORRHAGIA,718,0.030 [0.023-0.04],1.561e-12,***,Menorrhagia,Genitourinary
N14_PHIMOSIS,4306,0.029 [0.027-0.03],8.649e-113,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
L12_EPIDERMALTHICKOTH,11,0.029 [0.019-0.04],0.008,**,Other epidermal thickening,Skin
F5_PTSD,319,0.027 [0.019-0.03],2.193e-07,***,Post-traumatic stress disorder,Mental and behavioural
E4_HYPERPIT,147,0.026 [0.021-0.03],9.106e-26,***,Hyperfunction of pituitary gland,Endocrine and metabolic
C3_ANUS_ANALCANAL,76,0.023 [0.020-0.03],2.594e-33,***,Malignant neoplasm of anus and anal canal,Neoplasms
O15_PREG_OTHER_MAT_DISORD,1961,0.023 [0.015-0.03],0.014,*,Other maternal disorders predominantly related to pregnancy,Pregnancy
O15_LABOUR_MALPOS,202,0.022 [0.014-0.03],0.012,*,Obstructed labour due to malposition and malpresentation of fetus,Pregnancy
M13_MYALGIA,253,0.022 [0.015-0.03],2.162e-04,***,Myalgia,Musculoskeletal
K11_GULC,244,0.021 [0.015-0.03],1.905e-05,***,Gastric ulcer,Digestive
H8_MENIERE,54,0.021 [0.013-0.03],0.015,*,Ménière disease,Ear and mastoid
I9_OTHARR,798,0.020 [0.015-0.03],4.020e-08,***,Other arrhythmias,Circulatory
N14_CALCUKIDUR,1321,0.020 [0.016-0.02],5.748e-21,***,Calculus of kidney and ureter,Genitourinary
N14_BENIGNMAMDYSP,134,0.018 [0.012-0.02],0.017,*,Benign mammary dysplasia,Genitourinary
CD2_INSITU_BLADDER,34,0.018 [0.012-0.02],0.001,**,"Carcinoma in situ, bladder",Neoplasms
CD2_BENIGN_LEIOMYOMA_UTERI,9080,0.018 [0.016-0.02],7.062e-70,***,Leiomyoma of uterus,Neoplasms
C3_OTHER_SKIN,9911,0.017 [0.014-0.02],5.617e-19,***,Other malignant neoplasms of skin (=non-melanoma skin cancer),Neoplasms
N14_BREAST,659,0.017 [0.012-0.02],7.626e-05,***,Disorders of breast,Genitourinary
K11_HERING,7337,0.016 [0.014-0.02],3.593e-37,***,Inguinal hernia,Digestive
C3_THYROID_GLAND,1117,0.016 [0.014-0.02],9.630e-62,***,Malignant neoplasm of thyroid gland,Neoplasms
C3_KIDNEY_NOTRENALPELVIS,210,0.016 [0.011-0.02],1.482e-04,***,"Malignant neoplasm of kidney, except renal pelvis",Neoplasms
G6_OTHDEMYEL,3560,0.016 [0.014-0.02],5.393e-65,***,Other demyelinating diseases of the central nervous system,Nervous
M13_POLYMYALGIA,4532,0.015 [0.011-0.02],7.707e-13,***,Polymyalgia rheumatica,Musculoskeletal
M13_SYSTSLCE,1075,0.014 [0.011-0.02],2.540e-12,***,Systemic sclerosis,Musculoskeletal
M13_FOREIGNBODY,77,0.014 [0.009-0.02],0.002,**,Residual foreign body in soft tissue,Musculoskeletal
C3_BASAL_CELL_CARCINOMA,10907,0.014 [0.011-0.02],2.687e-15,***,Basal cell carcinoma,Neoplasms
N14_OTHPENIS,232,0.013 [0.008-0.02],0.037,*,Other disorders of penis,Genitourinary
CD2_BENIGN_ADRENAL,332,0.013 [0.010-0.02],1.829e-16,***,Benign neoplasm: Adrenal gland,Neoplasms
L12_PAPULOSQUAMOUS,16405,0.013 [0.011-0.01],8.845e-45,***,Papulosquamous disorders,Skin
CD2_BENIGN_MENINGES,587,0.013 [0.009-0.02],1.096e-06,***,Benign neoplasm of meninges,Neoplasms
K11_DIAHER,628,0.012 [0.008-0.02],0.002,**,Diaphragmatic hernia,Digestive
I9_AORTANEUR,1277,0.012 [0.009-0.01],1.840e-12,***,Aortic aneurysm,Circulatory
G6_MYONEU,229,0.011 [0.007-0.01],3.073e-04,***,Diseases of the myoneural junction and muscle,Nervous
M13_GOUT,3183,0.010 [0.007-0.01],3.719e-06,***,Gout,Musculoskeletal
K11_UMBHER,2034,0.010 [0.007-0.01],2.790e-04,***,Umbilical hernia,Digestive
H7_IRIDONAS,4666,0.009 [0.008-0.01],1.232e-43,***,Other and unspecified iridocyclitis,Eye and adnexa
E4_LACTONAS,2420,0.009 [0.009-0.01],5.294e-159,***,"Lactose intolerance, other/unspecified",Endocrine and metabolic
GOUT_IDIO,1453,0.009 [0.007-0.01],9.196e-20,***,Idiopathic gout,Musculoskeletal
L12_ATROPHICSKIN,3167,0.008 [0.006-0.01],4.976e-04,***,Atrophic disorders of skin,Skin
I9_THAORTANEUR,1182,0.007 [0.005-0.01],3.222e-06,***,Thoracic aortic aneurysm,Circulatory
O15_MATERN_HYPERT_UNS,90,0.006 [0.004-0.01],0.024,*,Unspecified maternal hypertension,Pregnancy
RHEUMA_SEROPOS_WIDE,21444,0.004 [0.003-0.00],1.230e-10,***,"Seropositive rheumatoid arthritis, wide",Musculoskeletal
M13_RHEUMA,20944,0.003 [0.002-0.00],0.003,**,Rheumatoid arthritis,Musculoskeletal
M13_ANKYLOSPON,29005,-0.001 [-0.002--0.00],2.421e-05,***,Ankylosing spondylitis,Musculoskeletal
I9_CARDMYOHYP,293,-0.002 [-0.002--0.00],5.550e-06,***,"Cardiomyopathy, Hypertrophic obstructive",Circulatory
I9_HYPERTROCARDMYOP,483,-0.002 [-0.003--0.00],7.622e-11,***,Hypertrophic cardiomyopathy,Circulatory
D3_COAGDEFNAS,3630,-0.002 [-0.003--0.00],7.283e-13,***,Other and unspecified coagulation defects,Blood and immune
SPONDYLOARTHRITIS,25038,-0.003 [-0.003--0.00],6.316e-14,***,Spondyloarthritis,Musculoskeletal
E4_GILBERT,452,-0.003 [-0.004--0.00],7.458e-22,***,Gilbert syndrome,Endocrine and metabolic
