Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.428 [0.409-0.45],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.290 [0.272-0.31],2.571e-206,***,Other diseases of urinary system,Genitourinary
F5_DELUSIO,6,0.254 [0.161-0.35],0.022,*,Persistent delusional disorders,Mental and behavioural
E4_HYPERLIPMIX,365,0.251 [0.217-0.28],9.108e-43,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_DEMINOTH,8,0.199 [0.186-0.21],3.080e-185,***,Dementia in other diseases classified elsewhere,Mental and behavioural
G6_DEGENOTH,14,0.174 [0.163-0.19],4.118e-205,***,Other and unspecified degenerative diseases of nervous system,Nervous
KRA_PSY_ANYMENTAL,2504,0.160 [0.148-0.17],1.536e-139,***,Any mental disorder,Mental and behavioural
MEMLOSS,48,0.148 [0.121-0.17],1.190e-22,***,Memory loss,Mental and behavioural
N14_MALEGEN,1376,0.134 [0.126-0.14],1.156e-247,***,Diseases of male genital organs,Genitourinary
K11_OTHDISDIG,25,0.115 [0.091-0.14],4.524e-16,***,Other diseases of the digestive system,Digestive
AB1_BACT_INTEST_OTH,357,0.111 [0.104-0.12],5.625e-222,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.107 [0.093-0.12],1.545e-44,***,Vascular dementia (undefined),Mental and behavioural
F5_DELIRIUM,173,0.097 [0.082-0.11],6.630e-32,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
K11_FISTULA,485,0.096 [0.092-0.10],1.000e-315,***,Colonic or urogenital fistula,Digestive
F5_MENTORG,85,0.096 [0.064-0.13],5.675e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
M13_SOFTTISSUEOTH,600,0.094 [0.073-0.11],3.514e-13,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
M13_ENTESOPATHYOTH,48,0.093 [0.075-0.11],9.817e-18,***,Other enthesopathies,Musculoskeletal
C_DIFFICILE_ENTEROCOLITIS,2693,0.093 [0.090-0.10],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_ANXIETY,71,0.083 [0.065-0.10],1.535e-13,***,Other anxiety disorders,Mental and behavioural
F5_VASCDEM,107,0.075 [0.053-0.10],2.266e-06,***,Vascular dementia,Mental and behavioural
N14_PROSTHYPERPLA,3796,0.073 [0.069-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
J10_PLEURA,140,0.070 [0.058-0.08],2.732e-24,***,Other diseases of pleura,Respiratory
H7_CHALAZION,671,0.069 [0.065-0.07],4.546e-214,***,Chalazion,Eye and adnexa
