Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
CD2_BENIGN_COLON_NOS,212,0.340 [0.245-0.44],6.793e-07,***,"Benign neoplasm: Colon, unspecified",Neoplasms
N14_RENALTUB,449,0.323 [0.311-0.33],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
K11_CHRONGASTR,210,0.273 [0.263-0.28],1.000e-315,***,Chronic gastritis,Digestive
M13_SOFTTISSUE,1904,0.201 [0.187-0.21],1.272e-177,***,Soft tissue disorders,Musculoskeletal
L12_DERMATITISNAS,2477,0.193 [0.186-0.20],1.000e-315,***,Dermatitis,Skin
M13_LOWBACKPAIN,1988,0.187 [0.178-0.20],1.000e-315,***,Low back pain,Musculoskeletal
K11_OESSTODUO,43,0.185 [0.150-0.22],1.941e-20,***,"Diseases of oesophagus, stomach and duodenum",Digestive
G6_MIGRAINE_WITH_AURA,143,0.168 [0.158-0.18],6.835e-220,***,Migraine with aura,Nervous
E4_LIPOPROTNAS,242,0.161 [0.129-0.19],1.355e-17,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
K11_FUNCDYSP,169,0.157 [0.150-0.16],1.000e-315,***,Functional dyspepsia,Digestive
M13_DORSALGIANAS,1009,0.148 [0.140-0.16],2.254e-238,***,Other/unspecified dorsalgia,Musculoskeletal
JOINTPAIN,1595,0.140 [0.127-0.15],2.999e-96,***,Pain in joint,Musculoskeletal
M13_MUSCLE,168,0.138 [0.134-0.14],1.000e-315,***,Disorders of muscles,Musculoskeletal
O15_PRETERM,17,0.134 [0.110-0.16],7.400e-24,***,Preterm labour and delivery,Pregnancy
M13_DORSOPATHYOTH,5393,0.119 [0.113-0.13],8.355e-278,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
K11_OTHENTERCOL,751,0.117 [0.111-0.12],1.059e-254,***,Other noninfective gastroenteritis and colitis,Digestive
K11_OTHDISDIG,25,0.112 [0.089-0.14],7.079e-16,***,Other diseases of the digestive system,Digestive
