Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.599 [0.576-0.62],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.482 [0.441-0.52],3.677e-113,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.354 [0.327-0.38],7.333e-138,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.288 [0.256-0.32],5.745e-63,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.270 [0.250-0.29],2.211e-152,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.263 [0.212-0.31],8.590e-19,***,Status post-ami,Circulatory
MEMLOSS,48,0.249 [0.158-0.34],0.018,*,Memory loss,Mental and behavioural
G6_MIGRAINE_WITH_AURA,143,0.232 [0.218-0.25],9.456e-224,***,Migraine with aura,Nervous
PD_DEMENTIA,12,0.217 [0.138-0.30],0.015,*,Dementia due to Parkinson's disease,Mental and behavioural
K11_OESSTODUO,43,0.206 [0.172-0.24],4.324e-27,***,"Diseases of oesophagus, stomach and duodenum",Digestive
CD2_BENIGN_COLON_NOS,212,0.199 [0.145-0.25],1.772e-07,***,"Benign neoplasm: Colon, unspecified",Neoplasms
E4_LIPOPROT,7076,0.154 [0.140-0.17],3.224e-102,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
M13_SOFTTISSUE,1904,0.146 [0.135-0.16],2.316e-124,***,Soft tissue disorders,Musculoskeletal
F5_MENTORG,85,0.143 [0.096-0.19],7.620e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.142 [0.134-0.15],5.236e-241,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.137 [0.088-0.19],0.010,*,Vascular dementia (undefined),Mental and behavioural
O15_PRETERM,17,0.136 [0.111-0.16],3.787e-21,***,Preterm labour and delivery,Pregnancy
