Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.155 [0.128-0.18],3.123e-23,***,Other diseases of the digestive system,Digestive
N14_FEMALEINFERT,80,0.126 [0.102-0.15],5.728e-20,***,Female infertility,Genitourinary
N14_RENALTUB,449,0.097 [0.088-0.11],2.661e-92,***,Renal tubulo-interstitial diseases,Genitourinary
K11_GASTRODUOULC,227,0.089 [0.081-0.10],1.360e-91,***,Gastroduodenal ulcer,Digestive
M13_SOFTTISSUE,1904,0.073 [0.066-0.08],1.795e-85,***,Soft tissue disorders,Musculoskeletal
D3_OTHERBLOOD,429,0.067 [0.065-0.07],1.000e-315,***,Other diseases of blood and blood-forming organs,Blood and immune
M13_GANGLION,38,0.064 [0.050-0.08],4.251e-14,***,Ganglion,Musculoskeletal
N14_URINOTH,1485,0.063 [0.056-0.07],2.181e-65,***,Other diseases of urinary system,Genitourinary
M13_SOFTTISSUEOTH,600,0.057 [0.044-0.07],2.799e-12,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
K11_FUNCDYSP,169,0.056 [0.049-0.06],2.365e-43,***,Functional dyspepsia,Digestive
N14_FEMGENPAIN,145,0.051 [0.036-0.07],7.061e-06,***,Pain and other conditions associated with female genital organs and menstrual cycle,Genitourinary
JOINTPAIN,1595,0.051 [0.046-0.06],1.229e-73,***,Pain in joint,Musculoskeletal
I9_HEARTFAIL,682,0.051 [0.042-0.06],6.383e-22,***,"Heart failure, strict",Circulatory
N14_URETHRAOTH,610,0.043 [0.035-0.05],5.557e-18,***,Other disorders of urethra and urinary system,Genitourinary
M13_ARTHROSIS_OTH,570,0.038 [0.026-0.05],1.094e-05,***,Other arthrosis,Musculoskeletal
K11_DULC,287,0.037 [0.031-0.04],7.189e-26,***,Duodenal ulcer,Digestive
K11_OTHENTERCOL,751,0.037 [0.033-0.04],5.322e-84,***,Other noninfective gastroenteritis and colitis,Digestive
K11_PANCOTH,29,0.035 [0.022-0.05],0.008,**,Other diseases of pancreas,Digestive
H8_OTHEREAR,3939,0.035 [0.031-0.04],3.401e-91,***,Other disorders of ear,Ear and mastoid
D3_AGRANULOCYTOSIS,347,0.034 [0.031-0.04],2.021e-97,***,Agranulocytosis,Blood and immune
M13_MUSCLE,168,0.033 [0.029-0.04],1.100e-38,***,Disorders of muscles,Musculoskeletal
CD2_BENIGN_LIPOMATOUS,198,0.032 [0.022-0.04],2.090e-05,***,Benign lipomatous neoplasm,Neoplasms
K11_FISTULA,485,0.030 [0.026-0.03],4.632e-36,***,Colonic or urogenital fistula,Digestive
K11_CHOLECYST,114,0.030 [0.023-0.04],7.544e-13,***,Cholecystitis,Digestive
