Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.604 [0.569-0.64],1.174e-249,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.550 [0.523-0.58],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.364 [0.332-0.40],2.513e-108,***,Other diseases of urinary system,Genitourinary
MEMLOSS,48,0.333 [0.258-0.41],4.626e-13,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.317 [0.284-0.35],9.673e-75,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
G6_DEGENOTH,14,0.311 [0.206-0.42],0.001,**,Other and unspecified degenerative diseases of nervous system,Nervous
E4_LIPOPROTNAS,242,0.296 [0.232-0.36],5.341e-14,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_FH,518,0.263 [0.224-0.30],3.418e-36,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.256 [0.232-0.28],7.155e-92,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.244 [0.196-0.29],4.550e-18,***,Status post-ami,Circulatory
AB1_BACT_INTEST_OTH,357,0.237 [0.231-0.24],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.208 [0.165-0.25],6.752e-16,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.196 [0.138-0.25],1.028e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_LIPOPROT,7076,0.192 [0.175-0.21],1.549e-109,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.188 [0.172-0.20],9.670e-105,***,Any mental disorder,Mental and behavioural
F5_DELIRIUM,173,0.175 [0.138-0.21],4.229e-15,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_HYPERLIPMIX,365,0.161 [0.135-0.19],3.380e-28,***,Mixed hyperlipidaemia,Endocrine and metabolic
C_DIFFICILE_ENTEROCOLITIS,2693,0.154 [0.150-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_VASCDEM,107,0.152 [0.109-0.20],8.578e-07,***,Vascular dementia,Mental and behavioural
N14_MALEGEN,1376,0.134 [0.126-0.14],5.143e-199,***,Diseases of male genital organs,Genitourinary
N14_CHRONEPHROPATH,18,0.100 [0.089-0.11],7.257e-68,***,Chronic nephritic syndrome,Genitourinary
AUD,259,0.093 [0.078-0.11],1.820e-26,***,"Alcohol use disorder, ICD-based",Mental and behavioural
K11_INTESTOTH,398,0.086 [0.071-0.10],7.846e-22,***,Other diseases of intestines,Digestive
I9_UAP,1483,0.085 [0.068-0.10],8.563e-17,***,Unstable angina pectoris,Circulatory
K11_HAEMORR,329,0.084 [0.064-0.11],5.317e-10,***,Haemorrhoids and perianal venous thrombosis,Digestive
H7_CHALAZION,671,0.084 [0.080-0.09],1.000e-315,***,Chalazion,Eye and adnexa
NEURODEGOTH,4178,0.082 [0.076-0.09],4.292e-182,***,Other degenerative diseases of the nervous system,Nervous
AD_AM,451,0.081 [0.067-0.10],2.438e-23,***,Alzheimer disease (Atypical or mixed),Nervous
N14_FEMALEINFERT,80,0.078 [0.063-0.09],2.578e-19,***,Female infertility,Genitourinary
K11_FISTULA,485,0.076 [0.071-0.08],3.122e-222,***,Colonic or urogenital fistula,Digestive
M13_HALLUXVALGUS,3980,0.073 [0.068-0.08],1.783e-148,***,Hallux valgus (acquired),Musculoskeletal
N14_PROSTHYPERPLA,3796,0.073 [0.069-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
M13_HAMMERTOE,331,0.070 [0.054-0.09],5.734e-12,***,Other hammer toe(s) (acquired),Musculoskeletal
F5_DEMENTIA,3309,0.069 [0.063-0.08],6.352e-102,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.068 [0.061-0.07],2.393e-83,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.067 [0.062-0.07],1.505e-133,***,Unspecific neurodegenerative disorder,Nervous
J10_PLEURA,140,0.063 [0.051-0.08],9.459e-17,***,Other diseases of pleura,Respiratory
F5_DEPRESSIO,2165,0.061 [0.054-0.07],1.608e-61,***,Depression,Mental and behavioural
M13_RADICULOPATHY,15,0.061 [0.039-0.08],0.009,**,Radiculopathy,Musculoskeletal
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.060 [0.054-0.07],3.840e-87,***,Melanocytic naevi of trunk,Neoplasms
J10_SEPTDEV,498,0.059 [0.046-0.07],5.243e-15,***,Deviated nasal septum,Respiratory
I9_IHD,7725,0.058 [0.048-0.07],7.712e-25,***,"Ischaemic heart disease, wide definition",Circulatory
G6_ALZHEIMER,2982,0.055 [0.050-0.06],1.352e-85,***,Alzheimer disease,Nervous
H7_PARASTRAB,7,0.054 [0.034-0.07],0.026,*,Paralytic strabismus,Eye and adnexa
