Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_BILIAOTH,6,0.270 [0.243-0.30],6.958e-79,***,Other diseases of biliary tract,Digestive
J10_ACUTEUPPERINFEC,241,0.227 [0.200-0.25],7.831e-57,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_OTHER_BACTERIAL,478,0.201 [0.164-0.24],1.603e-21,***,Other bacterial diseases,Infectious and parasitic
J10_UPPERINFEC,1002,0.199 [0.189-0.21],1.000e-315,***,Acute upper respiratory infections,Respiratory
E4_HYPERLIPMIX,365,0.191 [0.169-0.21],1.277e-55,***,Mixed hyperlipidaemia,Endocrine and metabolic
M13_ARTHROSIS_OTH,570,0.170 [0.120-0.22],5.802e-06,***,Other arthrosis,Musculoskeletal
N14_MALEGEN,1375,0.170 [0.162-0.18],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_INFLUPNEU,534,0.167 [0.150-0.18],9.901e-82,***,Influenza and pneumonia,Respiratory
M13_LIMBPAIN,197,0.161 [0.101-0.22],0.041,*,Pain in limb,Musculoskeletal
F5_ANXIETY,71,0.120 [0.101-0.14],1.343e-28,***,Other anxiety disorders,Mental and behavioural
K11_ORAL,489,0.116 [0.084-0.15],1.806e-07,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
M13_ENTESOPATHYOTH,48,0.113 [0.095-0.13],2.632e-28,***,Other enthesopathies,Musculoskeletal
O15_DELIV_CAESAR,82,0.112 [0.098-0.13],2.728e-48,***,Single delivery by caesarean section,Pregnancy
J10_UPPERDIS,4085,0.112 [0.104-0.12],3.478e-172,***,Other diseases of upper respiratory tract,Respiratory
O15_MATERN_CARE_PELVIC_ABNORM,86,0.111 [0.098-0.12],1.581e-59,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
KRA_PSY_ANYMENTAL,2504,0.111 [0.094-0.13],3.254e-31,***,Any mental disorder,Mental and behavioural
N14_URETHRAOTH,610,0.105 [0.092-0.12],2.738e-55,***,Other disorders of urethra and urinary system,Genitourinary
ALCOHOLACUTE10,1,0.104 [0.072-0.14],4.376e-05,***,"Acute alcohol intoxication, ICD10",Mental and behavioural
H8_EXTERNAL,828,0.099 [0.095-0.10],1.000e-315,***,Diseases of external ear,Ear and mastoid
J10_VOCALLARYNX,20,0.098 [0.063-0.13],0.008,**,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",Respiratory
