Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
XS-VLDL-FC%,460,1.315 [1.224-1.412],1.263e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,332,1.253 [1.161-1.353],0.002,**,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,225,1.248 [1.158-1.346],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,382,1.229 [1.148-1.316],8.338e-04,***,Phospholipids to Total-Lipids in Large LDL percentage
XL-VLDL-C%,486,1.223 [1.136-1.316],0.019,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,527,1.212 [1.139-1.290],3.616e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-CE%,509,1.192 [1.124-1.265],0.001,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-CE%,492,1.191 [1.119-1.268],0.011,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,395,1.189 [1.116-1.266],0.017,*,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,661,0.850 [0.800-0.904],0.045,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,564,0.834 [0.783-0.888],0.004,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-L,576,0.831 [0.775-0.891],0.048,*,Total-Lipids in Medium HDL
M-HDL-PL,545,0.818 [0.761-0.878],0.009,**,Phospholipids in Medium HDL
XL-VLDL-TG%,444,0.797 [0.741-0.858],4.161e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
