Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
IDL-P,505,1.043 [0.998-1.089],1.000,,Concentration of IDL Particles
S-LDL-P,566,1.042 [0.995-1.091],1.000,,Concentration of Small LDL Particles
Omega-3,420,1.028 [1.000-1.058],1.000,,Omega-3 Fatty Acids
S-VLDL-TG,687,1.014 [0.973-1.055],1.000,,Triglycerides in Small VLDL
XL-VLDL-FC,610,1.005 [0.960-1.052],1.000,,Free Cholesterol in Very Large VLDL
PUFA%,371,0.995 [0.941-1.052],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,173,0.990 [0.924-1.059],1.000,,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C%,395,0.989 [0.943-1.037],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-C%,527,0.987 [0.944-1.032],1.000,,Cholesterol to Total-Lipids in Small VLDL percentage
LDL-size,178,0.985 [0.897-1.081],1.000,,Average Diameter for LDL Particles
