Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
PUFA%,371,1.071 [0.975-1.176],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,677,1.032 [0.969-1.100],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-P,508,1.016 [0.941-1.098],1.000,,Concentration of Medium LDL Particles
M-VLDL-P,612,1.008 [0.938-1.083],1.000,,Concentration of Medium VLDL Particles
Unsaturation,310,1.007 [0.955-1.061],1.000,,Degree of Unsaturation
XL-HDL-C%,306,0.992 [0.933-1.055],1.000,,Cholesterol to Total-Lipids in Very Large HDL percentage
DHA%,240,0.991 [0.929-1.057],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-C%,632,0.973 [0.910-1.041],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-TG,602,0.965 [0.916-1.017],1.000,,Triglycerides in IDL
SM,547,0.951 [0.886-1.020],1.000,,Sphingomyelins
