Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
S-LDL-P,566,1.062 [1.009-1.117],1.000,,Concentration of Small LDL Particles
HDL-TG,593,1.044 [1.002-1.088],1.000,,Triglycerides in HDL
M-LDL-C,525,1.040 [0.985-1.098],1.000,,Cholesterol in Medium LDL
XL-VLDL-L,578,1.039 [0.987-1.095],1.000,,Total-Lipids in Very Large VLDL
S-LDL-TG%,594,1.009 [0.964-1.056],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-C%,395,1.000 [0.945-1.057],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-TG%,635,0.985 [0.942-1.031],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,508,0.961 [0.904-1.021],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-C%,306,0.960 [0.917-1.005],1.000,,Cholesterol to Total-Lipids in Very Large HDL percentage
Pyruvate,37,0.929 [0.744-1.159],1.000,,Pyruvate
