Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
L-LDL-FC%,687,1.053 [1.005-1.104],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE,607,1.039 [0.990-1.091],1.000,,Cholesteryl Esters in Medium HDL
Citrate,102,1.025 [0.906-1.160],1.000,,Citrate
S-HDL-PL%,367,1.022 [0.974-1.071],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-PL,598,1.016 [0.978-1.056],1.000,,Phospholipids in Large HDL
M-LDL-PL,492,0.972 [0.928-1.019],1.000,,Phospholipids in Medium LDL
S-VLDL-TG,687,0.942 [0.902-0.984],1.000,,Triglycerides in Small VLDL
Phosphoglyc,609,0.940 [0.901-0.982],1.000,,Phosphoglycerides
Creatinine,126,0.889 [0.737-1.072],1.000,,Creatinine
GlycA,385,0.840 [0.783-0.901],0.262,,Glycoprotein Acetyls
