Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
M-VLDL-TG%,609,1.197 [1.123-1.275],0.007,**,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,525,1.190 [1.129-1.254],1.586e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,661,1.188 [1.124-1.255],2.052e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,564,1.176 [1.106-1.251],0.051,,Triglycerides to Total-Lipids in Small VLDL percentage
Omega-6/Omega-3,257,1.103 [1.064-1.144],0.023,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3%,215,0.904 [0.874-0.934],3.050e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,289,0.896 [0.860-0.933],0.038,*,Docosahexaenoic Acid
Unsaturation,310,0.880 [0.845-0.916],8.872e-05,***,Degree of Unsaturation
DHA%,240,0.857 [0.813-0.904],0.003,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-VLDL-PL%,600,0.855 [0.807-0.906],0.027,*,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,644,0.852 [0.805-0.901],0.006,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,609,0.846 [0.797-0.898],0.008,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,642,0.845 [0.800-0.894],7.864e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,597,0.840 [0.790-0.893],0.007,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,574,0.836 [0.784-0.890],0.007,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,604,0.833 [0.783-0.886],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,484,0.829 [0.782-0.880],1.287e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-FC%,460,0.815 [0.761-0.874],0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,371,0.802 [0.744-0.864],0.001,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,332,0.800 [0.740-0.865],0.006,**,Free Cholesterol to Total-Lipids in IDL percentage
