Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.55 [1.32-1.82],0.019,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.52 [1.29-1.79],0.133,,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.46 [1.24-1.72],0.983,,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.19 [1.00-1.42],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.10 [0.93-1.30],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-C%,0.71 [0.62-0.82],0.278,,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.69 [0.59-0.80],0.602,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE%,0.68 [0.60-0.78],0.007,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C%,0.68 [0.60-0.78],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.65 [0.57-0.75],3.138e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
