Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [0.99-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.07 [0.93-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.06 [0.92-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.02 [0.90-1.16],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.01 [0.89-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.98 [0.86-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.97 [0.84-1.12],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,0.96 [0.85-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.95 [0.83-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.93 [0.82-1.06],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
