Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.26 [1.07-1.47],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.24 [1.08-1.42],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.09 [0.94-1.27],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.04 [0.90-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.03 [0.88-1.21],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
Albumin,0.72 [0.63-0.82],0.159,,Albumin
IDL-L,0.69 [0.59-0.80],0.099,,Total-Lipids in IDL
IDL-C,0.68 [0.59-0.79],0.052,,Cholesterol in IDL
IDL-CE,0.67 [0.58-0.78],0.052,,Cholesteryl Esters in IDL
IDL-P,0.67 [0.57-0.78],0.160,,Concentration of IDL Particles
