Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.02-1.47],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.18 [0.97-1.44],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.11 [0.91-1.35],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.09 [0.89-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.05 [0.86-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.90 [0.75-1.08],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.88 [0.72-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,0.86 [0.72-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.75 [0.62-0.90],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-CE,0.62 [0.51-0.76],0.600,,Cholesteryl Esters in Small HDL
