Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.98-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.05 [0.96-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,1.03 [0.94-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.01 [0.93-1.11],1.000,,Valine
VLDL-C,1.01 [0.93-1.10],1.000,,VLDL Cholesterol
SFA%,0.99 [0.92-1.07],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.94 [0.87-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.92 [0.84-1.01],1.000,,Omega-3 Fatty Acids
PUFA%,0.92 [0.85-0.99],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.87 [0.79-0.96],1.000,,Docosahexaenoic Acid
