Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.29 [1.22-1.36],4.266e-14,***,Glycoprotein Acetyls
IDL-TG%,1.28 [1.22-1.35],4.397e-16,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.28 [1.22-1.35],4.765e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.27 [1.21-1.34],7.577e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.26 [1.20-1.33],3.014e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.26 [1.19-1.33],1.924e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.26 [1.19-1.34],5.270e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.23 [1.16-1.30],2.112e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.21 [1.15-1.28],1.543e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.21 [1.14-1.28],5.234e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.18 [1.12-1.25],1.163e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.17 [1.11-1.23],1.001e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.16 [1.10-1.23],0.046,*,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.87 [0.83-0.91],3.275e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.87 [0.83-0.91],0.004,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.87 [0.82-0.91],0.018,*,Cholesterol to Total-Lipids in Small HDL percentage
Albumin,0.86 [0.82-0.91],0.004,**,Albumin
PUFA%,0.86 [0.82-0.90],6.945e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.86 [0.82-0.90],2.256e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
