Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.06 [0.89-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.03 [0.88-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.03 [0.88-1.20],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.02 [0.87-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.87-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.98 [0.85-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.98 [0.82-1.16],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,0.96 [0.83-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.81-1.09],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.93 [0.80-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
