Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.41 [1.13-1.74],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.31 [1.06-1.61],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.27 [1.06-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.13 [0.93-1.39],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.00 [0.82-1.22],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.92 [0.76-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.81 [0.68-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.80 [0.68-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.72 [0.62-0.82],0.496,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.70 [0.61-0.80],0.091,,Cholesterol to Total-Lipids in Large HDL percentage
