Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.36 [1.21-1.53],0.037,*,Phospholipids in Very Large HDL
XL-HDL-L,1.35 [1.20-1.52],0.089,,Total-Lipids in Very Large HDL
XL-HDL-FC,1.35 [1.20-1.51],0.039,*,Free Cholesterol in Very Large HDL
XL-HDL-C,1.33 [1.18-1.50],0.412,,Cholesterol in Very Large HDL
XL-VLDL-FC%,1.28 [1.15-1.41],0.591,,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-L,0.80 [0.72-0.88],0.664,,Total-Lipids in Small HDL
S-HDL-C,0.79 [0.72-0.88],0.580,,Cholesterol in Small HDL
Albumin,0.79 [0.72-0.86],0.027,*,Albumin
S-HDL-P,0.79 [0.72-0.87],0.455,,Concentration of Small HDL Particles
S-HDL-CE,0.79 [0.71-0.87],0.272,,Cholesteryl Esters in Small HDL
