Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.74 [1.46-2.07],1.071e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.68 [1.42-2.00],4.862e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.61 [1.37-1.89],0.002,**,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.61 [1.36-1.89],0.003,**,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.55 [1.30-1.83],0.107,,Glycoprotein Acetyls
Albumin,0.66 [0.57-0.77],0.018,*,Albumin
M-LDL-C%,0.66 [0.57-0.75],6.130e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.65 [0.56-0.76],0.004,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.65 [0.56-0.75],0.001,**,Cholesterol to Total-Lipids in Large LDL percentage
LA,0.63 [0.53-0.75],0.025,*,Linoleic Acid
Remnant-C,0.63 [0.52-0.74],0.031,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.62 [0.53-0.74],0.007,**,Total-Cholesterol
Total-CE,0.62 [0.53-0.74],0.008,**,Total-Esterified Cholesterol
Total-FC,0.62 [0.52-0.74],0.020,*,Total-Free Cholesterol
PUFA,0.62 [0.52-0.74],0.018,*,Polyunsaturated Fatty Acids
IDL-C,0.61 [0.51-0.74],0.027,*,Cholesterol in IDL
Non-HDL-C,0.61 [0.52-0.72],0.002,**,Total-Cholesterol Minus HDL-C
LDL-L,0.61 [0.51-0.72],0.002,**,Total-Lipids in LDL
S-LDL-CE%,0.61 [0.52-0.71],2.541e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.61 [0.51-0.72],6.337e-04,***,Clinical LDL Cholesterol
IDL-CE,0.60 [0.50-0.72],0.016,*,Cholesteryl Esters in IDL
L-LDL-L,0.60 [0.51-0.72],0.002,**,Total-Lipids in Large LDL
S-LDL-C,0.60 [0.50-0.73],0.033,*,Cholesterol in Small LDL
M-LDL-L,0.60 [0.50-0.72],0.007,**,Total-Lipids in Medium LDL
LDL-C,0.60 [0.50-0.71],8.845e-04,***,LDL Cholesterol
LDL-CE,0.60 [0.50-0.71],0.002,**,Cholesteryl Esters in LDL
LDL-PL,0.60 [0.50-0.72],0.007,**,Phospholipids in LDL
M-LDL-CE,0.59 [0.49-0.72],0.011,*,Cholesteryl Esters in Medium LDL
L-LDL-C,0.59 [0.50-0.71],0.001,**,Cholesterol in Large LDL
L-LDL-CE,0.59 [0.49-0.71],0.002,**,Cholesteryl Esters in Large LDL
M-LDL-PL,0.59 [0.49-0.71],0.015,*,Phospholipids in Medium LDL
M-LDL-C,0.59 [0.49-0.71],0.003,**,Cholesterol in Medium LDL
LDL-FC,0.58 [0.48-0.70],0.002,**,Free Cholesterol in LDL
L-LDL-PL,0.58 [0.48-0.70],0.003,**,Phospholipids in Large LDL
L-LDL-FC,0.58 [0.48-0.70],0.003,**,Free Cholesterol in Large LDL
M-LDL-FC,0.57 [0.47-0.69],0.002,**,Free Cholesterol in Medium LDL
S-LDL-C%,0.57 [0.49-0.65],3.316e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
