Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.31 [1.17-1.46],0.785,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.30 [1.16-1.46],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.26 [1.11-1.45],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.14 [1.00-1.29],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.09 [0.96-1.23],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.99 [0.87-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.87 [0.78-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.84 [0.75-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.77 [0.69-0.86],0.261,,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.76 [0.69-0.85],0.101,,Cholesterol to Total-Lipids in Large LDL percentage
