Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.19 [1.07-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.14 [1.01-1.29],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.14 [1.02-1.28],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.11 [0.98-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.10 [0.98-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.92 [0.83-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.91 [0.82-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.82-1.01],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.89 [0.80-0.99],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.84 [0.76-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
