Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.49 [1.28-1.72],0.024,*,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,1.34 [1.19-1.51],0.238,,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,1.31 [1.17-1.47],0.974,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.06 [0.94-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Pyruvate,1.06 [0.94-1.19],1.000,,Pyruvate
L-LDL-CE%,0.74 [0.66-0.82],0.010,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.73 [0.65-0.82],0.046,*,Degree of Unsaturation
XL-HDL-C%,0.73 [0.65-0.82],0.047,*,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.72 [0.63-0.81],0.020,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Leu,0.65 [0.56-0.74],2.511e-04,***,Leucine
Total-BCAA,0.61 [0.53-0.71],2.492e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.59 [0.51-0.68],2.465e-08,***,Valine
