Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.92-1.35],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.10 [0.90-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.08 [0.89-1.32],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.07 [0.89-1.30],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.05 [0.86-1.28],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.00 [0.83-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.96 [0.81-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.80-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.79-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.92 [0.77-1.10],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
