Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.90 [1.64-2.20],1.947e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.80 [1.56-2.08],2.615e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.79 [1.60-2.01],2.277e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.76 [1.57-1.98],1.070e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.75 [1.55-1.97],5.804e-15,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.74 [1.44-2.10],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.72 [1.51-1.96],6.917e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.64 [1.46-1.85],1.381e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.59 [1.40-1.82],6.210e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
GlycA,1.54 [1.36-1.74],1.003e-06,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.50 [1.32-1.70],8.622e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.48 [1.30-1.68],8.256e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.44 [1.28-1.62],1.656e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.41 [1.25-1.60],0.011,*,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.73 [0.66-0.82],0.007,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.73 [0.66-0.80],6.161e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.71 [0.63-0.81],0.027,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA,0.71 [0.63-0.81],0.026,*,Polyunsaturated Fatty Acids
S-HDL-CE,0.70 [0.62-0.80],0.038,*,Cholesteryl Esters in Small HDL
S-HDL-CE%,0.70 [0.62-0.78],1.838e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-L,0.69 [0.62-0.78],6.737e-04,***,Total-Lipids in Lipoprotein Particles
Unsaturation,0.69 [0.60-0.78],0.001,**,Degree of Unsaturation
IDL-FC%,0.68 [0.61-0.76],2.627e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.68 [0.61-0.76],5.397e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-CE%,0.68 [0.63-0.74],8.736e-15,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.68 [0.62-0.75],5.508e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,0.68 [0.59-0.77],0.001,**,Cholesterol to Total-Lipids in Very Large HDL percentage
