Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.11 [0.91-1.36],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.04 [0.86-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.03 [0.85-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.02 [0.85-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.02 [0.84-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-C%,1.00 [0.83-1.20],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.99 [0.82-1.20],1.000,,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-CE%,0.99 [0.81-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.92 [0.74-1.13],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.88 [0.72-1.07],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
