Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.52 [1.27-1.81],0.779,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.44 [1.23-1.69],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.42 [1.17-1.72],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.15 [0.95-1.40],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.10 [0.92-1.32],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.63 [0.54-0.75],0.015,*,Clinical LDL Cholesterol
S-LDL-C%,0.63 [0.54-0.73],1.464e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C,0.62 [0.52-0.74],0.053,,Cholesterol in IDL
L-LDL-PL,0.62 [0.51-0.74],0.067,,Phospholipids in Large LDL
IDL-CE,0.62 [0.51-0.74],0.060,,Cholesteryl Esters in IDL
