Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.03 [0.94-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.02 [0.93-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.01 [0.92-1.12],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,1.01 [0.91-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.91-1.12],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-C%,0.98 [0.90-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.96 [0.86-1.08],1.000,,HDL Cholesterol
ApoB,0.88 [0.80-0.97],1.000,,Apolipoprotein B
Clinical LDL-C,0.88 [0.80-0.96],1.000,,Clinical LDL Cholesterol
LDL-C,0.88 [0.80-0.96],1.000,,LDL Cholesterol
