Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.24 [0.99-1.55],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.19 [0.98-1.45],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.15 [0.96-1.39],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.05 [0.86-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.01 [0.83-1.23],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.97 [0.80-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.89 [0.70-1.12],1.000,,HDL Cholesterol
Remnant-C,0.84 [0.70-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.82 [0.68-0.99],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.80 [0.66-0.97],1.000,,LDL Cholesterol
