Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.19 [1.07-1.33],1.000,,Free Cholesterol in HDL
M-LDL-TG%,1.05 [0.96-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Unsaturation,1.04 [0.94-1.14],1.000,,Degree of Unsaturation
Total-FA,1.02 [0.94-1.12],1.000,,Total-Fatty Acids
SFA,1.02 [0.93-1.11],1.000,,Saturated Fatty Acids
Total-C,1.00 [0.91-1.09],1.000,,Total-Cholesterol
M-LDL-FC%,0.98 [0.89-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.87-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.96 [0.87-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.87-1.04],1.000,,Total-Cholesterol Minus HDL-C
