Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [1.02-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.07 [1.00-1.14],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.03 [0.96-1.10],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.02 [0.96-1.09],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.98 [0.92-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.97 [0.91-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.97 [0.91-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.89-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
Val,0.85 [0.80-0.91],0.915,,Valine
