Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.03-1.50],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.12 [0.91-1.36],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.03 [0.85-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.02 [0.84-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.01 [0.82-1.24],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.79-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.92 [0.76-1.12],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
LDL-CE,0.64 [0.53-0.77],0.848,,Cholesteryl Esters in LDL
PUFA,0.62 [0.51-0.76],0.376,,Polyunsaturated Fatty Acids
M-LDL-PL,0.61 [0.50-0.75],0.776,,Phospholipids in Medium LDL
