Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [0.97-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.13 [0.94-1.37],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.06 [0.89-1.27],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.02 [0.85-1.22],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-PL%,1.00 [0.85-1.18],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.85-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.84-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.97 [0.83-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.94 [0.80-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.92 [0.77-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
