Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [1.03-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.08 [0.99-1.17],1.000,,Leucine
Total-BCAA,1.05 [0.96-1.15],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.04 [0.95-1.13],1.000,,Valine
ApoB/ApoA1,1.00 [0.92-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-CE,1.00 [0.91-1.09],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.98 [0.91-1.07],1.000,,Cholesteryl Esters in LDL
Total-CE,0.97 [0.89-1.05],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.94 [0.87-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.93 [0.84-1.03],1.000,,Cholesteryl Esters in HDL
