Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.12 [0.95-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.06 [0.90-1.26],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.05 [0.89-1.23],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.02 [0.86-1.21],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.01 [0.86-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.84 [0.71-0.98],1.000,,Degree of Unsaturation
Remnant-C,0.78 [0.67-0.92],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Phosphoglyc,0.68 [0.57-0.80],0.819,,Phosphoglycerides
S-HDL-L,0.67 [0.57-0.80],0.727,,Total-Lipids in Small HDL
S-HDL-PL,0.67 [0.56-0.79],0.835,,Phospholipids in Small HDL
