Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.27 [1.12-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.20 [1.04-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.10 [0.96-1.26],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.08 [0.94-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.08 [0.93-1.24],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.90 [0.80-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.84 [0.76-0.94],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.84 [0.75-0.94],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.82 [0.73-0.93],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.76 [0.68-0.85],0.458,,Cholesterol to Total-Lipids in Small LDL percentage
