Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.39 [1.30-1.48],5.498e-16,***,Phospholipids to Total-Lipids in IDL percentage
Gly,1.34 [1.22-1.47],2.186e-04,***,Glycine
S-LDL-PL%,1.32 [1.23-1.41],4.132e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.29 [1.21-1.38],1.615e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.23 [1.15-1.32],5.448e-04,***,Glycoprotein Acetyls
M-LDL-TG%,1.22 [1.14-1.30],7.077e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.21 [1.13-1.29],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.21 [1.13-1.29],0.007,**,Creatinine
IDL-TG%,1.20 [1.13-1.29],0.007,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-CE%,0.83 [0.78-0.88],0.001,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-TG,0.82 [0.77-0.88],0.020,*,Triglycerides in VLDL
VLDL-size,0.82 [0.76-0.88],0.016,*,Average Diameter for VLDL Particles
XS-VLDL-CE,0.82 [0.76-0.88],0.027,*,Cholesteryl Esters in Very Small VLDL
L-LDL-C%,0.82 [0.77-0.87],1.464e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.81 [0.77-0.86],2.009e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-P,0.81 [0.75-0.88],0.015,*,Concentration of Very Large VLDL Particles
XL-VLDL-PL,0.81 [0.75-0.88],0.012,*,Phospholipids in Very Large VLDL
SM,0.81 [0.76-0.87],0.004,**,Sphingomyelins
XL-VLDL-L,0.81 [0.75-0.87],0.008,**,Total-Lipids in Very Large VLDL
XL-VLDL-FC,0.81 [0.75-0.87],0.007,**,Free Cholesterol in Very Large VLDL
S-VLDL-L,0.81 [0.75-0.87],0.002,**,Total-Lipids in Small VLDL
L-VLDL-PL,0.81 [0.75-0.87],0.005,**,Phospholipids in Large VLDL
L-VLDL-P,0.81 [0.75-0.87],0.004,**,Concentration of Large VLDL Particles
L-VLDL-TG,0.81 [0.75-0.87],0.002,**,Triglycerides in Large VLDL
S-VLDL-CE,0.81 [0.75-0.87],0.003,**,Cholesteryl Esters in Small VLDL
IDL-C%,0.81 [0.76-0.85],1.222e-07,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-CE,0.80 [0.74-0.86],0.001,**,Cholesteryl Esters in Large VLDL
Omega-3,0.80 [0.74-0.86],0.001,**,Omega-3 Fatty Acids
L-VLDL-L,0.80 [0.74-0.86],4.768e-04,***,Total-Lipids in Large VLDL
M-VLDL-CE,0.80 [0.74-0.86],2.022e-04,***,Cholesteryl Esters in Medium VLDL
VLDL-P,0.80 [0.74-0.86],4.073e-04,***,Concentration of VLDL Particles
