Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.09 [1.06-1.11],3.297e-08,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.09 [1.06-1.11],1.474e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.08 [1.06-1.11],2.690e-05,***,Glycoprotein Acetyls
M-LDL-TG%,1.08 [1.06-1.11],2.843e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.07 [1.05-1.10],6.426e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.07 [1.05-1.10],0.005,**,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.07 [1.04-1.09],0.006,**,Phospholipids to Total-Lipids in IDL percentage
S-LDL-C%,0.94 [0.92-0.96],0.017,*,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.94 [0.92-0.96],0.014,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.94 [0.92-0.96],0.008,**,Phospholipids to Total-Lipids in Medium VLDL percentage
LA,0.94 [0.92-0.96],0.011,*,Linoleic Acid
Total-CE,0.94 [0.92-0.96],0.004,**,Total-Esterified Cholesterol
VLDL-CE,0.94 [0.91-0.96],0.013,*,Cholesteryl Esters in VLDL
XS-VLDL-C,0.94 [0.91-0.96],0.028,*,Cholesterol in Very Small VLDL
Total-C,0.94 [0.91-0.96],0.002,**,Total-Cholesterol
S-VLDL-FC,0.93 [0.91-0.96],0.009,**,Free Cholesterol in Small VLDL
S-VLDL-PL%,0.93 [0.91-0.96],0.002,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.93 [0.91-0.95],5.736e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-CE,0.93 [0.91-0.96],0.001,**,Cholesteryl Esters in Medium LDL
M-VLDL-FC,0.93 [0.91-0.96],0.003,**,Free Cholesterol in Medium VLDL
Total-FC,0.93 [0.91-0.95],7.947e-04,***,Total-Free Cholesterol
XS-VLDL-C%,0.93 [0.91-0.95],1.932e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
