Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.14 [1.00-1.29],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.13 [1.01-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.05 [0.93-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,1.05 [0.89-1.24],1.000,,Glycine
Gln,1.01 [0.90-1.14],1.000,,Glutamine
Total-FC,0.98 [0.87-1.10],1.000,,Total-Free Cholesterol
LDL-FC,0.95 [0.84-1.07],1.000,,Free Cholesterol in LDL
HDL-FC,0.95 [0.82-1.10],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.88 [0.79-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,0.88 [0.77-1.00],1.000,,Citrate
