Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.59 [1.33-1.88],0.039,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.57 [1.34-1.85],0.010,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.55 [1.32-1.82],0.021,*,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.51 [1.27-1.80],0.800,,Glycoprotein Acetyls
IDL-TG%,1.49 [1.26-1.76],0.558,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-C%,0.67 [0.59-0.77],0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.66 [0.58-0.77],0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.66 [0.57-0.76],0.006,**,Albumin
L-LDL-C%,0.65 [0.57-0.75],9.599e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.65 [0.56-0.75],5.126e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
