Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.10 [0.94-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.03 [0.89-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.03 [0.88-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.02 [0.88-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.01 [0.86-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.99 [0.85-1.16],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.97 [0.85-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.84-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.83-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.83-1.11],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
