Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.20 [1.11-1.28],0.155,,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.19 [1.11-1.28],0.802,,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.17 [1.08-1.26],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.15 [1.08-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.08 [1.00-1.17],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.88 [0.84-0.93],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.86 [0.80-0.92],0.820,,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-FC%,0.86 [0.80-0.91],0.551,,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-C%,0.86 [0.80-0.91],0.365,,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.85 [0.79-0.91],0.755,,Phospholipids to Total-Lipids in Small VLDL percentage
