Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.90-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.04 [0.86-1.27],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.04 [0.86-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-FC%,1.03 [0.86-1.23],1.000,,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,1.01 [0.84-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-C%,1.00 [0.83-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.83-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.99 [0.82-1.19],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.99 [0.82-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.98 [0.82-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
