Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.23 [1.13-1.34],0.374,,Glycoprotein Acetyls
M-VLDL-TG%,1.11 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.09 [1.01-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.03 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.00 [0.92-1.09],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.96 [0.88-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.93 [0.86-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.86-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.92 [0.85-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.90 [0.84-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
