Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.05 [1.00-1.12],1.000,,Glutamine
M-HDL-PL%,1.03 [0.98-1.10],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-C%,1.02 [0.97-1.08],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.01 [0.96-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.01 [0.96-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,1.00 [0.94-1.05],1.000,,Cholesteryl Esters in VLDL
M-LDL-PL%,0.99 [0.94-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.99 [0.94-1.05],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.99 [0.93-1.05],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.98 [0.93-1.04],1.000,,Total-Esterified Cholesterol
