Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.26 [1.15-1.39],0.470,,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gly,1.15 [1.01-1.32],1.000,,Glycine
M-HDL-TG%,1.10 [0.99-1.22],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.02 [0.92-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.00 [0.91-1.10],1.000,,Glutamine
M-LDL-FC%,0.89 [0.81-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.87 [0.79-0.96],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.87 [0.79-0.95],1.000,,Total-Cholesterol Minus HDL-C
IDL-C%,0.82 [0.76-0.90],0.976,,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.81 [0.74-0.89],0.838,,Cholesterol to Total-Lipids in Small LDL percentage
