Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.35 [1.19-1.52],0.305,,Phospholipids in Very Large HDL
XL-HDL-L,1.33 [1.18-1.50],0.680,,Total-Lipids in Very Large HDL
XL-HDL-FC,1.33 [1.18-1.49],0.451,,Free Cholesterol in Very Large HDL
M-VLDL-FC%,1.16 [1.05-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.03 [0.94-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.99 [0.89-1.10],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-C%,0.97 [0.88-1.06],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.94 [0.85-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Albumin,0.80 [0.73-0.88],0.460,,Albumin
S-HDL-CE,0.79 [0.72-0.87],0.911,,Cholesteryl Esters in Small HDL
