Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,3.05 [2.68-3.47],2.891e-58,***,Creatinine
XS-VLDL-PL%,2.09 [1.75-2.48],2.616e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.92 [1.62-2.27],5.048e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.84 [1.56-2.16],4.827e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,1.82 [1.50-2.20],1.914e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,1.80 [1.50-2.16],8.179e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.76 [1.49-2.06],1.629e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.73 [1.45-2.06],1.622e-04,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.61 [1.35-1.91],0.014,*,Glycoprotein Acetyls
S-LDL-PL%,1.59 [1.34-1.90],0.026,*,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.65 [0.55-0.76],0.028,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.64 [0.56-0.75],8.349e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.62 [0.53-0.73],0.002,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-FC%,0.62 [0.53-0.72],2.690e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-FC,0.61 [0.50-0.73],0.046,*,Free Cholesterol in Small HDL
S-HDL-L,0.61 [0.51-0.73],0.013,*,Total-Lipids in Small HDL
M-LDL-C%,0.60 [0.53-0.69],2.717e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL,0.60 [0.50-0.73],0.029,*,Phospholipids in Small HDL
ApoB,0.60 [0.50-0.73],0.019,*,Apolipoprotein B
S-LDL-L,0.60 [0.50-0.72],0.024,*,Total-Lipids in Small LDL
L-LDL-C%,0.60 [0.52-0.68],4.473e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-L,0.59 [0.50-0.70],7.066e-05,***,Total-Lipids in Lipoprotein Particles
Phosphoglyc,0.59 [0.49-0.71],0.002,**,Phosphoglycerides
XS-VLDL-C%,0.59 [0.51-0.68],1.730e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-P,0.59 [0.48-0.72],0.049,*,Concentration of Small LDL Particles
LDL-P,0.59 [0.48-0.72],0.048,*,Concentration of LDL Particles
M-VLDL-C,0.58 [0.48-0.71],0.024,*,Cholesterol in Medium VLDL
M-LDL-L,0.58 [0.48-0.70],0.001,**,Total-Lipids in Medium LDL
IDL-C%,0.58 [0.51-0.66],3.605e-10,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-C,0.58 [0.48-0.69],9.238e-04,***,Cholesterol in Small HDL
PC,0.58 [0.48-0.69],7.221e-04,***,Phosphatidylcholines
XS-VLDL-C,0.58 [0.47-0.71],0.037,*,Cholesterol in Very Small VLDL
S-HDL-CE,0.58 [0.48-0.69],0.001,**,Cholesteryl Esters in Small HDL
XS-VLDL-CE%,0.58 [0.50-0.66],3.871e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Cholines,0.57 [0.48-0.69],2.432e-04,***,Total-Cholines
LDL-L,0.57 [0.48-0.68],2.675e-05,***,Total-Lipids in LDL
S-LDL-CE,0.57 [0.47-0.69],0.004,**,Cholesteryl Esters in Small LDL
S-LDL-C%,0.57 [0.50-0.66],6.619e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
Remnant-C,0.57 [0.48-0.68],8.383e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.57 [0.48-0.67],8.318e-06,***,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.57 [0.47-0.69],9.486e-04,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.57 [0.47-0.69],0.002,**,Phospholipids in Medium LDL
M-VLDL-CE,0.57 [0.46-0.69],0.007,**,Cholesteryl Esters in Medium VLDL
S-LDL-FC,0.56 [0.46-0.68],0.001,**,Free Cholesterol in Small LDL
S-LDL-C,0.56 [0.46-0.68],0.001,**,Cholesterol in Small LDL
S-HDL-P,0.56 [0.46-0.68],4.807e-04,***,Concentration of Small HDL Particles
M-LDL-P,0.56 [0.46-0.69],0.006,**,Concentration of Medium LDL Particles
LDL-CE,0.56 [0.47-0.67],1.673e-05,***,Cholesteryl Esters in LDL
M-LDL-C,0.56 [0.46-0.67],1.662e-04,***,Cholesterol in Medium LDL
Total-PL,0.56 [0.47-0.66],1.017e-05,***,Total-Phospholipids in Lipoprotein Particles
IDL-CE%,0.56 [0.49-0.64],1.547e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Clinical LDL-C,0.56 [0.47-0.66],6.863e-07,***,Clinical LDL Cholesterol
LDL-C,0.56 [0.47-0.66],3.935e-06,***,LDL Cholesterol
SM,0.55 [0.45-0.66],2.623e-04,***,Sphingomyelins
L-LDL-L,0.55 [0.46-0.65],2.815e-06,***,Total-Lipids in Large LDL
Total-FC,0.54 [0.45-0.65],4.382e-06,***,Total-Free Cholesterol
Total-C,0.54 [0.46-0.64],9.385e-08,***,Total-Cholesterol
LDL-PL,0.54 [0.45-0.65],2.308e-05,***,Phospholipids in LDL
HDL-P,0.54 [0.44-0.67],0.002,**,Concentration of HDL Particles
L-LDL-CE,0.54 [0.45-0.64],3.469e-06,***,Cholesteryl Esters in Large LDL
XS-VLDL-CE,0.53 [0.43-0.66],0.001,**,Cholesteryl Esters in Very Small VLDL
Total-CE,0.53 [0.45-0.63],2.902e-08,***,Total-Esterified Cholesterol
L-LDL-C,0.53 [0.44-0.63],6.897e-07,***,Cholesterol in Large LDL
M-LDL-FC,0.52 [0.43-0.63],1.494e-05,***,Free Cholesterol in Medium LDL
IDL-L,0.52 [0.43-0.62],3.051e-07,***,Total-Lipids in IDL
Total-P,0.52 [0.42-0.63],6.546e-05,***,Total-Concentration of Lipoprotein Particles
IDL-PL,0.51 [0.42-0.62],1.464e-05,***,Phospholipids in IDL
LDL-FC,0.51 [0.42-0.61],4.017e-07,***,Free Cholesterol in LDL
L-LDL-PL,0.50 [0.41-0.61],4.626e-07,***,Phospholipids in Large LDL
IDL-P,0.50 [0.40-0.62],4.235e-05,***,Concentration of IDL Particles
IDL-C,0.48 [0.40-0.58],6.599e-09,***,Cholesterol in IDL
IDL-FC,0.48 [0.39-0.59],3.185e-07,***,Free Cholesterol in IDL
L-LDL-FC,0.48 [0.39-0.58],3.672e-08,***,Free Cholesterol in Large LDL
IDL-CE,0.47 [0.39-0.57],3.097e-09,***,Cholesteryl Esters in IDL
