Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-CE%,1.17 [1.10-1.24],0.023,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.16 [1.10-1.23],0.067,,Cholesterol to Total-Lipids in Very Large VLDL percentage
Gln,1.15 [1.09-1.21],0.179,,Glutamine
L-LDL-FC%,1.15 [1.08-1.21],0.385,,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,1.14 [1.08-1.20],0.531,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
MUFA,0.88 [0.83-0.93],0.299,,Monounsaturated Fatty Acids
S-LDL-TG,0.87 [0.83-0.92],0.409,,Triglycerides in Small LDL
XXL-VLDL-PL,0.87 [0.82-0.92],0.469,,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG%,0.87 [0.82-0.92],0.128,,Triglycerides to Total-Lipids in Small LDL percentage
Lactate,0.86 [0.81-0.91],0.012,*,Lactate
