Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.13-1.26],3.604e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.19 [1.12-1.26],0.001,**,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.12-1.25],0.002,**,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.18 [1.11-1.25],0.030,*,Glycoprotein Acetyls
S-LDL-TG%,1.16 [1.10-1.23],0.086,,Triglycerides to Total-Lipids in Small LDL percentage
IDL-CE%,0.86 [0.82-0.91],0.014,*,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.86 [0.82-0.91],0.015,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.86 [0.81-0.91],0.026,*,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.86 [0.81-0.91],0.012,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.86 [0.81-0.91],0.016,*,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.86 [0.81-0.91],0.034,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.86 [0.81-0.90],0.002,**,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL%,0.85 [0.80-0.91],0.042,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.85 [0.80-0.90],5.808e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.84 [0.79-0.89],0.005,**,Degree of Unsaturation
