Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.12 [0.94-1.33],1.000,,Isoleucine
M-LDL-TG%,1.08 [0.91-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.06 [0.87-1.27],1.000,,Tyrosine
Phe,1.01 [0.84-1.22],1.000,,Phenylalanine
Leu,1.01 [0.84-1.21],1.000,,Leucine
M-LDL-FC%,0.92 [0.78-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.91 [0.76-1.09],1.000,,Cholesteryl Esters in LDL
Total-C,0.90 [0.75-1.08],1.000,,Total-Cholesterol
Total-CE,0.89 [0.75-1.07],1.000,,Total-Esterified Cholesterol
HDL-CE,0.78 [0.62-0.99],1.000,,Cholesteryl Esters in HDL
