Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.18 [1.06-1.32],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-TG%,1.09 [0.96-1.23],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.07 [0.96-1.20],1.000,,Glutamine
Phe,1.07 [0.96-1.20],1.000,,Phenylalanine
M-LDL-PL%,1.03 [0.92-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.93 [0.84-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.92 [0.83-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.83-1.03],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.92 [0.82-1.03],1.000,,LDL Cholesterol
HDL-C,0.86 [0.75-0.99],1.000,,HDL Cholesterol
